@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 31, 16, 0, 4, 4, 3, 13, 10, 14, 12, 17, 38, 5, 0, 6, 4, 1, 1, 0, 0, 31, 18, 35, 6, 31, 43, 11, 4, 12, 53, 53, 31, 19, 28, 13, 14, 25, 27, 7, 14, 14, 0, 26, 31, 31, 1, 24, 53, 27, 3, 10, 54, 58, 24, 33, 19, 1, 9, 24, 9, 18, 23, 30, 12, 5, 39, 21, 0, 7, 7, 20, 12, 30, 11, 5, 4, 21, 30, 15, 1, 16, 31, 37, 35, 45, 10, 12, 46, 41, 29, 2, 5, 4, 7, 9, 25, 27, 18, 44, 36, 30, 12, 9, 47, 58, 71, 35, 16, 45, 33, 20, 22, 19, 4, 0, 13, 10, 2, 30, 38, 39, HA
0, 0, 2, 0, 0, 0, 0, 0, 24, 21, 0, 4, 17, 10, 14, 12, 23, 10, 33, 35, 19, 0, 9, 13, 10, 5, 7, 6, 26, 19, 32, 15, 12, 22, 14, 13, 14, 17, 15, 20, 20, 25, 16, 33, 48, 42, 6, 22, 51, 42, 45, 17, 32, 7, 34, 54, 30, 8, 20, 50, 53, 30, 31, 28, 11, 11, 30, 27, 23, 29, 35, 17, 11, 34, 18, 6, 16, 14, 32, 22, 37, 13, 3, 2, 36, 33, 12, 8, 32, 32, 22, 36, 41, 21, 25, 39, 25, 24, 14, 27, 25, 38, 31, 36, 33, 21, 49, 31, 32, 5, 8, 54, 57, 58, 37, 20, 48, 36, 36, 26, 31, 1, 6, 20, 29, 5, 32, 38, 43, HA
0, 0, 1, 0, 0, 0, 0, 0, 27, 26, 1, 3, 3, 13, 2, 10, 12, 22, 21, 30, 6, 0, 1, 11, 4, 0, 1, 7, 14, 11, 28, 8, 1, 13, 3, 2, 6, 26, 24, 20, 25, 33, 15, 34, 61, 36, 7, 27, 46, 36, 34, 22, 29, 5, 30, 50, 27, 2, 15, 51, 58, 18, 37, 27, 4, 9, 31, 19, 19, 26, 39, 11, 9, 36, 17, 1, 9, 9, 27, 8, 36, 15, 0, 3, 29, 12, 11, 1, 29, 29, 20, 31, 38, 20, 15, 46, 24, 23, 5, 26, 19, 34, 33, 37, 28, 30, 55, 42, 27, 6, 9, 52, 54, 62, 30, 15, 40, 36, 38, 26, 37, 2, 2, 15, 17, 2, 34, 44, 46, HA
0, 0, 0, 0, 0, 0, 0, 0, 31, 30, 0, 4, 8, 12, 6, 9, 19, 26, 40, 38, 19, 0, 3, 6, 6, 6, 0, 3, 19, 22, 22, 14, 44, 62, 25, 4, 13, 53, 59, 30, 40, 48, 16, 1, 3, 20, 6, 17, 7, 1, 25, 27, 41, 13, 27, 56, 29, 16, 7, 60, 52, 24, 39, 30, 9, 4, 15, 23, 21, 23, 19, 7, 4, 35, 29, 10, 9, 4, 24, 11, 33, 13, 0, 1, 38, 23, 18, 6, 7, 45, 40, 30, 34, 4, 7, 54, 34, 45, 1, 8, 7, 2, 3, 1, 14, 26, 55, 47, 62, 14, 1, 40, 55, 73, 35, 8, 51, 45, 22, 55, 44, 0, 0, 16, 10, 5, 30, 47, 56, NE
0, 0, 1, 0, 1, 0, 0, 0, 22, 18, 0, 1, 1, 3, 5, 3, 9, 25, 36, 17, 11, 0, 1, 1, 0, 1, 0, 0, 22, 15, 24, 10, 43, 54, 17, 2, 5, 46, 44, 24, 19, 30, 13, 4, 10, 18, 1, 16, 15, 7, 29, 19, 36, 11, 23, 59, 24, 4, 4, 64, 56, 20, 37, 24, 9, 5, 10, 19, 18, 14, 23, 4, 6, 36, 9, 2, 1, 1, 22, 5, 33, 6, 0, 0, 34, 16, 9, 1, 4, 44, 39, 34, 33, 0, 8, 38, 29, 22, 0, 6, 1, 0, 0, 2, 10, 30, 33, 55, 25, 9, 4, 35, 52, 77, 26, 4, 47, 61, 52, 49, 26, 0, 0, 25, 12, 4, 27, 47, 44, NE
0, 0, 0, 0, 0, 0, 0, 0, 31, 36, 2, 3, 8, 10, 7, 17, 15, 16, 26, 30, 14, 0, 3, 10, 5, 5, 0, 2, 14, 26, 39, 25, 34, 53, 27, 8, 8, 44, 57, 32, 29, 40, 26, 4, 7, 23, 16, 18, 20, 7, 25, 24, 49, 18, 23, 63, 28, 23, 12, 51, 52, 29, 37, 34, 9, 7, 20, 24, 21, 29, 25, 6, 9, 33, 25, 8, 8, 6, 25, 23, 37, 15, 0, 4, 31, 33, 15, 4, 8, 45, 44, 35, 38, 0, 6, 47, 40, 33, 1, 8, 8, 8, 4, 2, 14, 17, 46, 33, 30, 19, 3, 36, 51, 70, 42, 10, 43, 52, 41, 30, 40, 2, 1, 21, 17, 6, 16, 55, 34, NE
0, 0, 0, 0, 0, 0, 0, 0, 20, 41, 3, 4, 9, 18, 13, 12, 20, 17, 27, 37, 22, 0, 10, 12, 16, 11, 8, 3, 23, 21, 35, 19, 22, 39, 43, 31, 25, 48, 26, 22, 17, 33, 20, 18, 19, 11, 23, 20, 17, 34, 38, 26, 36, 12, 26, 47, 27, 22, 8, 51, 57, 35, 33, 23, 10, 7, 26, 20, 17, 29, 27, 8, 7, 32, 23, 11, 15, 6, 31, 14, 32, 15, 0, 8, 35, 21, 19, 10, 16, 38, 46, 39, 28, 1, 8, 40, 27, 36, 2, 12, 8, 14, 8, 5, 8, 21, 42, 37, 36, 15, 0, 41, 45, 67, 30, 18, 42, 41, 28, 29, 30, 1, 0, 27, 15, 10, 17, 56, 46, SA
0, 0, 0, 0, 0, 0, 0, 0, 23, 25, 0, 2, 14, 6, 9, 8, 11, 22, 16, 25, 8, 0, 2, 8, 16, 10, 8, 2, 17, 11, 19, 16, 12, 37, 50, 29, 21, 46, 20, 22, 5, 25, 12, 19, 24, 7, 18, 18, 21, 34, 40, 17, 30, 12, 26, 48, 25, 21, 12, 48, 58, 32, 37, 28, 4, 8, 18, 21, 12, 26, 24, 3, 10, 35, 21, 5, 14, 4, 29, 6, 45, 12, 0, 3, 28, 23, 6, 4, 13, 39, 44, 35, 25, 0, 2, 26, 28, 16, 4, 8, 10, 11, 11, 0, 9, 13, 58, 34, 32, 4, 8, 41, 41, 60, 41, 24, 48, 37, 24, 35, 24, 0, 0, 17, 17, 12, 9, 57, 21, SA
0, 0, 0, 0, 0, 0, 0, 0, 22, 25, 3, 1, 12, 12, 12, 6, 5, 21, 26, 32, 10, 0, 0, 14, 17, 8, 19, 4, 23, 15, 23, 16, 7, 24, 36, 41, 31, 38, 13, 25, 18, 30, 12, 26, 36, 15, 35, 14, 32, 48, 35, 18, 36, 8, 21, 53, 27, 18, 12, 47, 56, 26, 34, 33, 3, 6, 22, 10, 21, 31, 32, 9, 11, 34, 16, 4, 4, 12, 30, 14, 48, 8, 4, 3, 33, 15, 1, 3, 13, 49, 45, 46, 39, 0, 8, 33, 34, 22, 3, 8, 10, 6, 0, 1, 10, 5, 58, 29, 36, 3, 16, 38, 51, 53, 38, 9, 41, 47, 34, 41, 28, 3, 2, 27, 17, 13, 10, 58, 37, SA
0, 0, 0, 0, 0, 0, 0, 0, 22, 34, 0, 0, 5, 15, 1, 13, 10, 30, 29, 39, 30, 0, 3, 3, 3, 8, 0, 2, 14, 35, 37, 32, 49, 59, 33, 3, 9, 55, 61, 26, 35, 32, 27, 1, 4, 3, 8, 10, 0, 8, 12, 28, 29, 19, 30, 61, 31, 12, 11, 70, 61, 19, 48, 25, 14, 7, 14, 19, 14, 19, 19, 6, 4, 45, 25, 14, 2, 4, 19, 7, 29, 5, 5, 1, 47, 20, 22, 2, 3, 38, 40, 33, 24, 2, 5, 44, 25, 37, 0, 4, 2, 0, 2, 3, 11, 22, 40, 37, 28, 17, 0, 10, 50, 50, 12, 6, 51, 17, 27, 18, 31, 0, 11, 7, 20, 10, 16, 39, 33, SU
0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 4, 4, 8, 8, 11, 12, 15, 18, 25, 24, 22, 0, 1, 6, 10, 7, 3, 8, 15, 23, 23, 24, 48, 58, 36, 8, 11, 60, 59, 35, 25, 37, 17, 6, 16, 6, 12, 19, 9, 12, 11, 31, 22, 17, 34, 69, 32, 15, 14, 72, 57, 18, 41, 19, 12, 2, 15, 24, 17, 28, 16, 4, 9, 40, 19, 20, 8, 8, 28, 9, 29, 15, 0, 5, 40, 35, 24, 4, 9, 36, 41, 35, 26, 3, 14, 47, 31, 24, 5, 9, 13, 12, 14, 20, 11, 29, 53, 35, 27, 19, 12, 36, 28, 42, 55, 8, 49, 41, 44, 30, 32, 8, 4, 7, 19, 1, 33, 36, 46, SU
0, 0, 0, 0, 0, 0, 0, 0, 16, 34, 7, 10, 14, 13, 13, 23, 19, 22, 31, 25, 21, 0, 3, 10, 12, 14, 6, 8, 17, 15, 20, 28, 45, 56, 39, 10, 9, 56, 55, 41, 20, 23, 31, 5, 16, 8, 15, 22, 8, 14, 17, 30, 30, 20, 30, 60, 39, 27, 9, 62, 63, 36, 35, 25, 27, 7, 15, 28, 20, 28, 22, 14, 7, 36, 29, 24, 5, 5, 24, 12, 34, 6, 0, 2, 29, 31, 23, 5, 8, 31, 42, 36, 28, 0, 15, 29, 31, 31, 2, 4, 3, 8, 11, 11, 10, 12, 56, 37, 37, 23, 2, 7, 48, 46, 22, 16, 40, 34, 29, 36, 35, 2, 8, 17, 20, 19, 11, 49, 39, SU
0, 0, 0, 0, 0, 0, 0, 0, 30, 16, 17, 16, 23, 23, 31, 4, 11, 5, 14, 15, 18, 27, 10, 16, 48, 5, 1, 6, 12, 34, 16, 23, 8, 28, 32, 14, 21, 33, 7, 1, 41, 34, 7, 24, 35, 42, 34, 49, 44, 41, 24, 24, 27, 8, 44, 68, 48, 49, 44, 45, 78, 47, 6, 26, 0, 9, 34, 29, 37, 41, 17, 14, 11, 17, 25, 2, 6, 6, 13, 40, 49, 2, 8, 8, 25, 23, 7, 0, 1, 30, 50, 53, 12, 2, 2, 21, 21, 0, 12, 21, 2, 20, 5, 12, 9, 3, 27, 8, 8, 31, 27, 47, 59, 60, 40, 33, 9, 39, 0, 8, 24, 24, 7, 29, 27, 3, 45, 17, 10, AN
0, 0, 0, 0, 0, 0, 0, 0, 36, 24, 15, 24, 25, 32, 32, 8, 16, 13, 29, 11, 24, 31, 14, 9, 46, 9, 2, 10, 7, 44, 10, 16, 7, 29, 31, 14, 28, 29, 14, 2, 46, 29, 12, 24, 38, 37, 42, 36, 45, 46, 28, 28, 20, 13, 44, 72, 49, 48, 46, 47, 81, 51, 14, 37, 1, 14, 37, 26, 38, 42, 21, 22, 15, 13, 19, 1, 17, 9, 14, 42, 33, 11, 12, 14, 21, 29, 6, 2, 1, 25, 52, 52, 14, 1, 2, 32, 19, 4, 9, 26, 3, 17, 15, 5, 14, 1, 40, 15, 4, 28, 28, 43, 47, 59, 48, 39, 11, 27, 1, 8, 17, 21, 10, 28, 30, 6, 32, 24, 0, AN
0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 5, 28, 21, 27, 32, 14, 12, 6, 18, 11, 26, 18, 18, 33, 46, 11, 12, 11, 12, 16, 13, 22, 15, 28, 8, 8, 7, 13, 14, 5, 57, 18, 16, 42, 48, 48, 23, 24, 53, 48, 32, 26, 24, 12, 39, 46, 37, 43, 41, 54, 35, 40, 19, 11, 2, 9, 18, 19, 22, 33, 15, 22, 8, 24, 27, 2, 3, 0, 34, 34, 34, 23, 0, 10, 29, 18, 2, 8, 21, 36, 55, 52, 43, 2, 0, 32, 29, 0, 13, 23, 13, 37, 26, 16, 20, 0, 19, 18, 4, 38, 15, 48, 38, 40, 39, 37, 1, 23, 0, 13, 34, 30, 14, 37, 32, 8, 36, 20, 23, DI
0, 0, 0, 0, 0, 0, 0, 0, 24, 7, 8, 26, 28, 30, 29, 19, 22, 11, 6, 28, 8, 24, 19, 33, 50, 12, 8, 14, 16, 33, 7, 20, 13, 42, 7, 7, 4, 29, 14, 6, 50, 14, 21, 40, 44, 45, 23, 22, 48, 49, 33, 26, 18, 28, 38, 42, 42, 41, 49, 46, 36, 49, 11, 12, 5, 16, 24, 29, 29, 39, 17, 27, 11, 16, 18, 0, 7, 3, 40, 26, 29, 20, 1, 17, 32, 16, 0, 6, 17, 42, 40, 45, 44, 1, 4, 24, 27, 1, 12, 27, 16, 50, 29, 12, 24, 7, 22, 17, 3, 33, 26, 42, 40, 45, 36, 29, 19, 19, 1, 8, 28, 37, 17, 35, 34, 12, 39, 7, 34, DI
0, 0, 0, 0, 0, 0, 0, 0, 19, 36, 15, 30, 20, 23, 27, 16, 26, 19, 31, 23, 38, 29, 18, 23, 45, 4, 10, 18, 29, 40, 29, 34, 27, 21, 11, 0, 2, 16, 45, 31, 44, 33, 39, 13, 64, 50, 19, 15, 59, 46, 13, 39, 25, 42, 37, 55, 29, 53, 46, 44, 60, 30, 33, 25, 18, 8, 45, 37, 41, 39, 20, 29, 11, 27, 40, 22, 4, 11, 2, 46, 46, 1, 6, 6, 28, 27, 17, 0, 5, 26, 54, 48, 7, 4, 4, 44, 27, 16, 3, 15, 11, 10, 12, 7, 10, 0, 38, 2, 28, 12, 14, 30, 42, 43, 29, 26, 7, 31, 0, 17, 24, 22, 9, 29, 24, 13, 27, 32, 24, FE
0, 0, 0, 0, 0, 0, 0, 0, 28, 13, 17, 15, 10, 35, 12, 3, 13, 13, 25, 11, 24, 28, 7, 27, 25, 0, 2, 14, 21, 33, 20, 19, 11, 17, 10, 0, 1, 10, 38, 38, 27, 29, 28, 40, 63, 41, 17, 18, 68, 54, 18, 34, 27, 25, 39, 60, 37, 47, 47, 45, 61, 30, 18, 19, 11, 20, 41, 43, 37, 38, 23, 25, 11, 24, 26, 18, 1, 12, 9, 33, 37, 3, 4, 6, 29, 24, 7, 0, 2, 28, 56, 45, 9, 0, 1, 27, 26, 6, 3, 2, 7, 21, 6, 5, 5, 0, 26, 0, 25, 4, 8, 29, 46, 57, 43, 19, 0, 22, 0, 21, 1, 32, 3, 20, 34, 5, 29, 2, 35, FE
0, 0, 1, 0, 0, 0, 0, 0, 25, 16, 17, 28, 16, 28, 27, 5, 16, 20, 29, 17, 38, 24, 11, 8, 28, 0, 1, 6, 9, 34, 27, 27, 6, 5, 2, 0, 1, 0, 16, 16, 41, 44, 24, 35, 40, 49, 26, 11, 51, 38, 39, 32, 39, 14, 41, 54, 45, 53, 32, 44, 54, 32, 30, 25, 1, 5, 21, 15, 38, 32, 18, 32, 12, 24, 33, 7, 3, 0, 38, 32, 33, 28, 0, 2, 18, 25, 9, 2, 17, 19, 56, 53, 20, 23, 2, 29, 39, 4, 16, 28, 41, 54, 49, 42, 38, 9, 31, 2, 20, 39, 12, 40, 44, 55, 45, 29, 21, 28, 0, 11, 18, 27, 6, 0, 0, 13, 32, 30, 10, HA
0, 0, 1, 0, 0, 0, 0, 0, 32, 18, 22, 30, 16, 33, 23, 5, 18, 16, 33, 25, 30, 27, 12, 12, 33, 0, 2, 13, 19, 40, 19, 31, 15, 17, 1, 1, 2, 2, 14, 17, 41, 36, 24, 30, 38, 45, 18, 17, 50, 39, 31, 32, 38, 13, 34, 55, 36, 51, 36, 50, 57, 32, 33, 29, 7, 14, 26, 27, 40, 40, 20, 22, 9, 27, 42, 5, 8, 3, 14, 38, 30, 18, 0, 6, 25, 31, 15, 1, 16, 36, 51, 46, 29, 16, 0, 32, 33, 10, 9, 21, 19, 39, 40, 41, 30, 13, 34, 0, 21, 33, 13, 42, 53, 48, 38, 26, 21, 29, 0, 16, 14, 23, 7, 7, 5, 12, 32, 39, 11, HA
0, 0, 0, 0, 0, 0, 0, 0, 30, 19, 15, 22, 18, 36, 21, 13, 16, 25, 30, 18, 32, 31, 19, 21, 23, 0, 4, 9, 14, 28, 18, 18, 7, 15, 8, 0, 2, 6, 14, 6, 36, 30, 13, 34, 43, 50, 27, 16, 57, 39, 34, 32, 42, 4, 28, 69, 41, 52, 43, 54, 60, 31, 29, 16, 9, 21, 42, 37, 41, 39, 24, 31, 21, 23, 27, 0, 5, 10, 13, 41, 40, 8, 14, 12, 31, 21, 10, 1, 9, 26, 52, 57, 5, 6, 1, 35, 25, 6, 5, 9, 23, 31, 16, 11, 6, 3, 37, 20, 7, 3, 10, 30, 47, 45, 27, 16, 0, 33, 0, 17, 7, 13, 14, 25, 36, 11, 19, 17, 7, NE
0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 12, 19, 15, 34, 15, 9, 17, 17, 29, 11, 29, 30, 16, 19, 21, 0, 0, 5, 10, 22, 30, 23, 0, 10, 6, 0, 1, 3, 8, 8, 37, 35, 6, 29, 46, 51, 22, 14, 56, 39, 36, 30, 35, 7, 35, 69, 40, 56, 44, 59, 61, 31, 29, 26, 1, 14, 33, 35, 35, 40, 16, 32, 20, 17, 28, 7, 6, 7, 17, 36, 42, 4, 13, 7, 30, 29, 15, 0, 3, 18, 56, 50, 0, 2, 1, 37, 32, 2, 4, 9, 19, 25, 12, 7, 5, 1, 35, 8, 21, 3, 3, 38, 53, 43, 26, 16, 0, 29, 0, 20, 2, 18, 11, 17, 22, 10, 17, 20, 5, NE
0, 0, 0, 0, 0, 0, 0, 0, 23, 31, 11, 36, 27, 23, 31, 22, 16, 15, 32, 20, 35, 23, 19, 21, 39, 7, 8, 13, 16, 32, 24, 27, 7, 18, 20, 18, 13, 17, 5, 9, 50, 37, 24, 19, 43, 57, 43, 27, 67, 42, 16, 42, 30, 8, 36, 61, 35, 54, 40, 40, 56, 26, 37, 21, 2, 5, 30, 21, 41, 44, 13, 20, 5, 23, 37, 7, 6, 4, 9, 51, 50, 0, 1, 4, 28, 21, 10, 2, 1, 26, 49, 50, 22, 2, 0, 38, 37, 2, 2, 18, 9, 2, 7, 23, 7, 3, 34, 3, 20, 20, 17, 32, 46, 49, 31, 35, 11, 21, 0, 15, 33, 11, 4, 26, 22, 2, 30, 32, 11, SA
0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 25, 21, 23, 38, 22, 11, 18, 9, 20, 16, 36, 20, 22, 24, 38, 16, 6, 13, 15, 27, 26, 32, 7, 23, 20, 22, 14, 18, 5, 14, 28, 26, 30, 21, 43, 41, 37, 44, 56, 45, 21, 27, 18, 24, 41, 54, 37, 51, 48, 48, 53, 31, 27, 28, 14, 7, 28, 29, 34, 47, 17, 20, 10, 25, 22, 9, 13, 3, 18, 45, 50, 0, 0, 12, 29, 24, 8, 3, 6, 38, 57, 54, 26, 3, 1, 32, 5, 32, 16, 23, 6, 13, 20, 18, 22, 7, 31, 0, 22, 45, 21, 36, 58, 55, 44, 25, 18, 22, 0, 24, 29, 17, 26, 33, 28, 4, 35, 25, 23, SA
0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 2, 4, 0, 0, 0, 1, 4, 18, 21, 27, 17, 4, 18, 3, 0, 0, 2, 2, 10, 21, 20, 13, 12, 21, 12, 3, 8, 16, 4, 7, 28, 17, 18, 44, 25, 6, 31, 3, 18, 40, 17, 42, 24, 27, 37, 62, 59, 37, 50, 70, 47, 37, 44, 28, 43, 29, 33, 33, 23, 34, 36, 27, 35, 43, 25, 51, 6, 8, 38, 36, 43, 11, 0, 29, 46, 3, 43, 29, 15, 44, 48, 35, 47, 15, 28, 25, 0, 39, 37, 25, 37, 50, 48, 26, 39, 9, 10, 2, 17, 47, 30, 43, 26, 17, 31, 36, 22, 11, 0, 3, 13, 39, 15, 34, 22, 18, 37, 31, 2, AN
0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 4, 4, 3, 0, 0, 0, 0, 18, 24, 26, 15, 3, 12, 4, 2, 2, 0, 10, 4, 24, 20, 13, 15, 23, 12, 3, 7, 23, 12, 12, 27, 14, 23, 41, 32, 4, 31, 4, 24, 38, 21, 48, 22, 39, 37, 50, 65, 35, 52, 65, 46, 39, 38, 22, 49, 20, 31, 31, 28, 34, 30, 34, 23, 54, 8, 45, 9, 17, 34, 33, 36, 26, 0, 28, 38, 0, 39, 36, 17, 38, 47, 40, 40, 24, 26, 14, 0, 36, 35, 17, 14, 45, 32, 20, 36, 17, 6, 0, 15, 49, 27, 31, 13, 10, 25, 35, 25, 16, 0, 0, 30, 34, 4, 24, 19, 20, 29, 36, 1, AN
0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 5, 13, 19, 4, 2, 5, 24, 28, 19, 19, 0, 3, 25, 8, 9, 7, 13, 15, 16, 12, 23, 2, 7, 32, 14, 9, 14, 8, 7, 17, 25, 12, 21, 43, 49, 27, 9, 9, 71, 59, 43, 27, 15, 23, 43, 41, 49, 28, 47, 52, 49, 35, 43, 13, 27, 28, 35, 58, 29, 36, 35, 25, 39, 56, 23, 33, 7, 11, 43, 31, 32, 27, 0, 17, 53, 19, 35, 17, 24, 42, 52, 46, 47, 17, 19, 55, 1, 27, 43, 25, 17, 24, 18, 35, 47, 27, 29, 0, 15, 58, 31, 33, 38, 33, 41, 43, 26, 9, 0, 12, 57, 34, 23, 39, 44, 27, 37, 30, 17, DI
