@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 31, 41, 5, 4, 29, 23, 15, 28, 30, 21, 45, 8, 0, 2, 6, 7, 5, 34, 19, 26, 30, 33, 47, 60, 12, 7, 42, 70, 52, 42, 41, 24, 26, 31, 12, 10, 14, 33, 21, 38, 34, 2, 45, 64, 46, 17, 41, 58, 27, 37, 28, 2, 4, 4, 37, 12, 27, 6, 9, 27, 33, 2, 1, 54, 51, 44, 44, 23, 8, 36, 29, 15, 4, 24, 13, 21, 34, 29, 16, 51, 34, 35, 11, 45, 49, 61, 57, 20, 30, 43, 4, 43, 12, 3, 48, 48, 22, 5, 49, 34, HA
0, 0, 0, 0, 0, 0, 0, 0, 40, 23, 10, 12, 32, 36, 22, 31, 34, 23, 52, 10, 0, 12, 4, 14, 4, 36, 31, 28, 52, 18, 44, 61, 15, 0, 35, 68, 48, 33, 53, 12, 23, 32, 18, 4, 12, 29, 20, 28, 42, 0, 43, 72, 47, 10, 40, 70, 47, 37, 56, 2, 2, 9, 42, 25, 13, 11, 6, 28, 49, 6, 3, 30, 58, 39, 55, 17, 13, 40, 45, 14, 7, 16, 13, 9, 11, 25, 18, 39, 46, 29, 15, 46, 56, 69, 71, 31, 32, 40, 17, 29, 28, 4, 41, 48, 27, 8, 45, 32, HA
0, 0, 0, 0, 0, 0, 0, 0, 39, 38, 13, 17, 29, 29, 27, 40, 31, 26, 48, 11, 3, 10, 12, 6, 9, 50, 35, 34, 33, 20, 45, 43, 6, 1, 32, 61, 46, 48, 48, 24, 32, 32, 32, 4, 15, 18, 47, 34, 31, 8, 46, 60, 51, 12, 41, 47, 37, 28, 23, 5, 8, 16, 42, 22, 32, 17, 9, 35, 37, 9, 4, 60, 44, 29, 59, 41, 8, 27, 46, 3, 23, 7, 14, 34, 16, 29, 20, 36, 31, 29, 42, 60, 65, 51, 81, 66, 24, 49, 27, 41, 22, 9, 55, 59, 48, 4, 38, 49, HA
0, 0, 0, 0, 0, 0, 0, 0, 30, 41, 0, 5, 9, 33, 13, 22, 21, 29, 44, 12, 0, 0, 1, 2, 0, 20, 11, 47, 36, 31, 47, 65, 23, 0, 25, 66, 56, 45, 53, 5, 25, 36, 7, 0, 9, 33, 10, 23, 29, 2, 28, 64, 40, 12, 39, 60, 46, 24, 25, 0, 3, 4, 30, 20, 5, 1, 10, 22, 26, 6, 1, 23, 56, 30, 46, 3, 10, 40, 45, 12, 1, 3, 31, 36, 27, 0, 1, 54, 35, 28, 0, 14, 47, 54, 46, 8, 8, 46, 16, 49, 5, 0, 12, 28, 3, 2, 37, 38, NE
0, 0, 0, 0, 0, 0, 0, 0, 42, 43, 4, 10, 31, 38, 16, 34, 33, 22, 44, 13, 1, 7, 4, 14, 3, 37, 20, 35, 37, 36, 47, 57, 16, 5, 33, 67, 46, 47, 44, 9, 25, 24, 15, 3, 12, 25, 18, 27, 36, 8, 46, 72, 37, 13, 46, 72, 41, 41, 31, 2, 7, 8, 38, 23, 5, 5, 4, 32, 40, 11, 8, 31, 42, 28, 40, 5, 4, 38, 44, 22, 2, 6, 34, 41, 22, 3, 7, 51, 36, 30, 0, 20, 50, 51, 39, 2, 14, 40, 11, 52, 11, 0, 26, 31, 9, 4, 51, 34, NE
0, 0, 0, 0, 0, 0, 0, 0, 43, 37, 0, 5, 13, 33, 13, 24, 23, 25, 39, 12, 1, 0, 0, 6, 0, 26, 11, 45, 39, 26, 47, 64, 16, 0, 31, 64, 50, 42, 46, 7, 33, 41, 10, 7, 7, 37, 14, 21, 37, 3, 21, 64, 38, 12, 39, 55, 36, 33, 22, 0, 6, 2, 32, 14, 9, 2, 2, 27, 27, 11, 1, 31, 58, 38, 48, 4, 3, 43, 33, 15, 0, 0, 19, 28, 12, 3, 2, 53, 34, 26, 0, 16, 45, 46, 41, 1, 18, 38, 6, 64, 10, 0, 18, 27, 3, 0, 51, 29, NE
0, 0, 0, 0, 0, 0, 0, 0, 27, 38, 4, 9, 27, 30, 20, 43, 27, 18, 38, 18, 3, 12, 7, 14, 3, 44, 22, 37, 18, 19, 34, 79, 23, 2, 33, 58, 21, 41, 24, 18, 24, 22, 14, 11, 8, 22, 44, 33, 27, 5, 51, 80, 48, 8, 39, 78, 43, 17, 29, 1, 6, 7, 33, 12, 13, 10, 3, 23, 30, 15, 3, 36, 50, 27, 50, 2, 8, 32, 29, 13, 1, 6, 29, 34, 22, 6, 4, 48, 20, 22, 0, 10, 41, 47, 38, 2, 3, 44, 10, 44, 6, 0, 16, 25, 15, 12, 34, 27, SA
0, 0, 1, 0, 0, 0, 0, 0, 35, 46, 3, 7, 35, 36, 22, 32, 39, 26, 44, 24, 8, 15, 16, 15, 4, 51, 23, 51, 44, 23, 26, 71, 24, 7, 43, 52, 19, 37, 44, 18, 32, 26, 22, 8, 11, 32, 50, 25, 37, 7, 64, 85, 35, 9, 46, 89, 32, 26, 38, 5, 10, 10, 38, 21, 11, 12, 3, 26, 32, 10, 7, 42, 37, 29, 53, 4, 9, 36, 26, 9, 4, 12, 32, 40, 19, 4, 4, 45, 38, 30, 3, 9, 53, 55, 37, 5, 8, 48, 15, 44, 8, 1, 18, 27, 12, 7, 39, 37, SA
0, 0, 0, 0, 0, 0, 0, 0, 46, 34, 11, 12, 28, 37, 23, 37, 37, 38, 36, 21, 5, 11, 9, 20, 3, 46, 25, 33, 48, 15, 18, 66, 28, 8, 31, 45, 22, 44, 48, 15, 36, 28, 23, 6, 23, 43, 55, 38, 45, 5, 52, 76, 31, 11, 40, 74, 34, 30, 46, 3, 6, 6, 30, 14, 8, 3, 4, 32, 35, 7, 2, 39, 37, 24, 55, 4, 6, 52, 38, 12, 1, 11, 30, 35, 16, 4, 4, 48, 38, 30, 1, 14, 48, 43, 40, 2, 26, 42, 16, 34, 5, 0, 18, 24, 20, 3, 47, 33, SA
0, 0, 0, 0, 0, 0, 0, 0, 43, 25, 8, 12, 38, 33, 15, 23, 37, 21, 40, 6, 2, 6, 21, 6, 10, 41, 13, 34, 36, 27, 26, 69, 14, 1, 55, 57, 28, 36, 36, 14, 42, 22, 23, 9, 10, 31, 37, 30, 40, 6, 63, 89, 42, 12, 40, 71, 43, 1, 38, 1, 8, 5, 37, 11, 8, 10, 1, 6, 32, 4, 4, 33, 37, 11, 67, 7, 8, 31, 34, 20, 0, 11, 39, 42, 15, 11, 6, 25, 32, 39, 0, 12, 35, 37, 56, 0, 1, 36, 17, 29, 18, 0, 2, 23, 4, 2, 9, 45, SA
0, 0, 0, 0, 0, 0, 0, 0, 5, 53, 20, 4, 19, 39, 19, 19, 45, 22, 27, 16, 0, 2, 2, 5, 0, 18, 28, 27, 33, 26, 43, 57, 17, 8, 27, 61, 54, 49, 31, 20, 33, 54, 8, 10, 16, 51, 17, 55, 46, 16, 27, 52, 53, 11, 32, 52, 23, 41, 26, 1, 0, 1, 50, 15, 18, 9, 4, 36, 26, 5, 0, 10, 61, 46, 41, 7, 1, 38, 23, 15, 0, 1, 1, 8, 4, 0, 0, 43, 49, 38, 0, 0, 17, 37, 15, 4, 14, 59, 32, 54, 9, 3, 28, 24, 17, 0, 38, 34, SU
0, 0, 0, 0, 0, 0, 0, 0, 18, 35, 7, 5, 14, 15, 24, 22, 47, 39, 33, 17, 2, 19, 8, 4, 7, 37, 33, 46, 46, 35, 44, 40, 19, 3, 27, 43, 55, 45, 48, 18, 54, 62, 13, 3, 24, 68, 22, 36, 39, 7, 23, 38, 52, 13, 27, 33, 15, 41, 34, 1, 4, 6, 55, 18, 28, 8, 7, 34, 28, 6, 0, 13, 49, 47, 30, 9, 4, 40, 32, 17, 0, 9, 4, 16, 11, 4, 2, 58, 44, 29, 0, 3, 24, 30, 23, 0, 20, 43, 41, 46, 9, 3, 23, 25, 22, 0, 37, 29, SU
0, 0, 0, 0, 0, 0, 0, 0, 3, 47, 18, 4, 10, 25, 22, 22, 40, 24, 27, 20, 9, 24, 4, 1, 2, 28, 31, 36, 38, 25, 43, 37, 18, 0, 22, 49, 52, 38, 40, 22, 48, 69, 13, 2, 21, 60, 26, 57, 40, 10, 18, 31, 40, 20, 30, 44, 25, 40, 30, 0, 2, 3, 55, 17, 28, 9, 9, 37, 21, 6, 0, 6, 55, 52, 31, 14, 0, 40, 37, 6, 1, 4, 9, 14, 7, 4, 1, 50, 33, 39, 0, 4, 23, 41, 12, 1, 11, 40, 43, 47, 7, 5, 19, 20, 24, 0, 44, 30, SU
0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 3, 16, 21, 11, 20, 24, 15, 37, 35, 0, 6, 14, 13, 5, 12, 13, 23, 43, 43, 2, 44, 29, 10, 12, 22, 41, 20, 71, 46, 14, 47, 70, 49, 11, 56, 54, 24, 63, 54, 5, 60, 63, 64, 24, 48, 59, 34, 50, 43, 9, 4, 5, 52, 18, 9, 4, 5, 33, 12, 38, 4, 10, 64, 16, 32, 2, 9, 31, 8, 35, 2, 21, 57, 46, 24, 1, 8, 31, 10, 29, 5, 23, 52, 68, 32, 10, 11, 35, 1, 16, 9, 25, 48, 79, 56, 6, 24, 15, DI
0, 0, 0, 0, 0, 0, 0, 0, 14, 33, 1, 12, 20, 11, 16, 20, 12, 43, 37, 0, 8, 14, 8, 7, 11, 11, 19, 47, 39, 0, 33, 16, 17, 14, 13, 36, 14, 77, 42, 7, 46, 79, 48, 10, 61, 63, 29, 60, 48, 3, 61, 69, 65, 24, 45, 61, 37, 56, 39, 11, 2, 4, 48, 21, 15, 2, 1, 26, 19, 32, 7, 6, 73, 14, 35, 3, 7, 19, 12, 33, 10, 22, 57, 39, 34, 1, 2, 25, 7, 32, 9, 17, 43, 40, 33, 9, 5, 26, 3, 15, 9, 19, 42, 68, 61, 6, 15, 15, DI
0, 0, 0, 0, 0, 0, 0, 0, 30, 11, 2, 5, 15, 9, 8, 16, 14, 41, 35, 0, 3, 7, 8, 2, 1, 6, 17, 41, 40, 0, 39, 22, 5, 6, 23, 47, 15, 74, 45, 15, 44, 76, 43, 9, 58, 60, 22, 60, 46, 4, 56, 61, 70, 19, 46, 54, 29, 45, 38, 0, 0, 5, 54, 9, 1, 0, 1, 31, 16, 26, 3, 12, 71, 5, 33, 2, 10, 24, 0, 35, 0, 22, 59, 44, 27, 0, 0, 23, 2, 29, 5, 15, 39, 36, 35, 7, 1, 26, 0, 15, 1, 19, 39, 66, 48, 0, 17, 10, DI
0, 0, 1, 0, 0, 0, 0, 0, 11, 35, 2, 11, 4, 5, 6, 20, 26, 23, 38, 0, 0, 7, 2, 2, 1, 2, 20, 44, 38, 0, 40, 29, 3, 1, 22, 48, 19, 77, 37, 11, 46, 77, 39, 9, 53, 64, 25, 61, 44, 2, 55, 61, 73, 29, 48, 57, 31, 47, 28, 4, 0, 0, 46, 11, 4, 0, 2, 34, 12, 24, 0, 11, 73, 6, 34, 2, 6, 25, 3, 39, 3, 12, 51, 44, 28, 0, 1, 24, 0, 31, 3, 16, 55, 68, 34, 8, 2, 27, 4, 16, 3, 13, 31, 60, 59, 0, 20, 7, FE
0, 0, 0, 0, 0, 0, 0, 0, 23, 30, 5, 20, 22, 13, 17, 23, 34, 29, 42, 0, 14, 16, 10, 4, 17, 7, 25, 45, 49, 4, 43, 30, 9, 8, 25, 52, 20, 74, 42, 17, 49, 77, 35, 16, 55, 62, 26, 59, 58, 5, 61, 60, 76, 31, 49, 62, 30, 50, 25, 9, 4, 7, 46, 18, 10, 5, 6, 39, 23, 26, 4, 19, 74, 16, 37, 3, 8, 27, 9, 44, 5, 20, 58, 45, 31, 1, 7, 26, 13, 34, 17, 28, 66, 76, 32, 9, 7, 33, 6, 22, 9, 18, 41, 73, 53, 5, 18, 21, FE
0, 0, 0, 0, 0, 0, 0, 0, 25, 31, 6, 15, 18, 8, 22, 26, 30, 35, 39, 1, 5, 18, 13, 10, 9, 7, 27, 40, 38, 0, 33, 28, 14, 6, 23, 45, 18, 74, 44, 16, 53, 84, 40, 18, 60, 62, 28, 70, 51, 15, 64, 60, 66, 20, 50, 58, 34, 53, 33, 9, 2, 7, 54, 21, 5, 2, 5, 33, 25, 26, 3, 16, 70, 18, 32, 4, 7, 29, 5, 45, 5, 21, 56, 40, 35, 0, 5, 26, 12, 35, 19, 17, 57, 63, 26, 9, 6, 28, 10, 30, 11, 28, 40, 64, 68, 5, 11, 19, FE
0, 0, 0, 0, 0, 0, 0, 0, 7, 37, 2, 8, 21, 7, 14, 19, 41, 9, 40, 2, 9, 0, 0, 0, 0, 0, 30, 42, 40, 2, 49, 38, 4, 2, 49, 50, 34, 64, 40, 18, 30, 50, 24, 3, 26, 51, 19, 66, 38, 2, 57, 78, 74, 24, 49, 55, 18, 45, 20, 1, 0, 0, 60, 14, 1, 2, 5, 43, 11, 19, 2, 39, 64, 12, 48, 5, 4, 27, 1, 34, 3, 11, 44, 41, 15, 8, 2, 32, 0, 31, 24, 49, 55, 58, 74, 7, 5, 28, 0, 9, 10, 1, 39, 52, 9, 3, 29, 2, HA
0, 0, 0, 0, 0, 0, 0, 0, 6, 37, 1, 12, 21, 10, 14, 20, 43, 14, 38, 3, 2, 6, 1, 7, 0, 3, 29, 42, 38, 1, 49, 43, 5, 3, 46, 49, 29, 70, 38, 15, 30, 45, 29, 2, 26, 52, 25, 67, 38, 2, 54, 66, 74, 18, 46, 52, 20, 53, 19, 3, 3, 4, 61, 8, 4, 0, 5, 34, 11, 19, 3, 37, 64, 7, 50, 6, 5, 27, 0, 27, 6, 16, 46, 41, 17, 11, 0, 26, 0, 30, 23, 55, 79, 85, 90, 11, 2, 25, 1, 11, 6, 8, 72, 78, 30, 3, 32, 0, HA
0, 0, 0, 0, 0, 0, 0, 0, 12, 38, 1, 10, 18, 6, 19, 26, 38, 19, 34, 6, 4, 5, 0, 1, 1, 2, 23, 44, 37, 3, 50, 56, 12, 2, 54, 52, 34, 78, 42, 18, 23, 36, 23, 0, 21, 51, 26, 63, 40, 1, 56, 65, 73, 22, 48, 57, 26, 51, 11, 3, 1, 2, 58, 23, 2, 1, 1, 34, 12, 18, 1, 14, 77, 12, 51, 4, 10, 32, 0, 35, 3, 6, 46, 37, 24, 4, 0, 25, 1, 28, 6, 26, 52, 40, 54, 12, 0, 28, 0, 7, 3, 4, 44, 64, 35, 1, 12, 18, NE
0, 0, 0, 0, 0, 0, 0, 0, 4, 35, 3, 10, 18, 11, 15, 17, 41, 10, 37, 3, 5, 4, 1, 0, 4, 4, 30, 44, 35, 3, 52, 53, 10, 5, 55, 47, 35, 75, 40, 19, 33, 34, 32, 0, 24, 54, 16, 65, 53, 2, 57, 61, 78, 28, 49, 57, 17, 48, 27, 3, 0, 0, 53, 17, 0, 0, 4, 38, 10, 24, 1, 22, 76, 21, 42, 3, 7, 27, 3, 30, 2, 7, 44, 37, 17, 0, 0, 26, 3, 27, 3, 31, 43, 38, 55, 8, 0, 31, 0, 6, 2, 4, 46, 56, 26, 1, 21, 6, NE
0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 7, 25, 21, 15, 24, 19, 35, 15, 43, 1, 9, 12, 11, 5, 5, 8, 32, 42, 44, 6, 55, 47, 6, 5, 51, 48, 30, 77, 44, 22, 34, 39, 31, 8, 23, 51, 26, 58, 56, 6, 65, 71, 67, 25, 56, 67, 27, 45, 34, 11, 5, 6, 50, 18, 8, 3, 3, 37, 20, 20, 4, 15, 70, 15, 35, 4, 9, 35, 1, 31, 8, 19, 61, 50, 36, 0, 5, 32, 4, 29, 15, 35, 43, 36, 39, 12, 7, 33, 3, 11, 7, 16, 40, 62, 43, 11, 20, 18, NE
0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 6, 18, 18, 16, 16, 32, 29, 27, 41, 2, 7, 13, 13, 21, 10, 10, 34, 40, 42, 1, 47, 60, 24, 13, 57, 60, 24, 71, 40, 14, 38, 42, 25, 10, 27, 60, 22, 68, 48, 8, 60, 63, 68, 28, 48, 54, 29, 48, 26, 5, 6, 6, 50, 22, 9, 7, 4, 27, 20, 30, 3, 20, 72, 20, 36, 4, 5, 23, 4, 32, 6, 18, 56, 40, 29, 0, 3, 25, 10, 36, 19, 33, 58, 43, 47, 12, 7, 31, 4, 17, 10, 16, 45, 84, 45, 9, 18, 18, SA
0, 0, 0, 0, 0, 0, 0, 0, 23, 39, 2, 17, 24, 24, 21, 28, 40, 27, 41, 3, 4, 18, 17, 7, 7, 9, 25, 42, 42, 1, 34, 42, 22, 12, 45, 55, 24, 65, 47, 18, 49, 48, 22, 14, 30, 44, 24, 68, 43, 6, 61, 72, 63, 22, 53, 57, 26, 59, 39, 13, 5, 5, 55, 14, 6, 8, 3, 37, 24, 25, 3, 19, 68, 16, 28, 3, 7, 27, 14, 38, 5, 24, 56, 45, 35, 1, 1, 38, 6, 30, 11, 33, 44, 47, 42, 7, 4, 33, 3, 16, 6, 20, 46, 89, 46, 6, 20, 20, SA
0, 0, 0, 0, 0, 0, 0, 0, 7, 42, 1, 12, 25, 12, 20, 28, 36, 33, 38, 8, 11, 12, 17, 14, 1, 7, 27, 43, 42, 0, 45, 42, 7, 6, 35, 54, 27, 78, 43, 19, 34, 49, 31, 6, 30, 42, 30, 75, 46, 4, 60, 76, 69, 28, 48, 55, 37, 58, 26, 20, 6, 6, 60, 22, 6, 10, 5, 35, 15, 38, 1, 25, 62, 17, 39, 5, 3, 32, 10, 33, 10, 31, 52, 43, 27, 21, 8, 29, 11, 30, 25, 45, 50, 60, 56, 16, 11, 31, 7, 9, 21, 12, 53, 62, 27, 14, 24, 24, SA
0, 0, 0, 0, 0, 0, 0, 0, 7, 44, 3, 18, 17, 13, 17, 29, 33, 27, 25, 16, 4, 10, 13, 7, 18, 11, 26, 48, 42, 1, 50, 59, 17, 5, 54, 52, 31, 79, 38, 15, 36, 47, 29, 5, 20, 58, 27, 67, 44, 9, 60, 61, 66, 20, 45, 58, 31, 48, 25, 14, 4, 8, 51, 16, 11, 2, 2, 34, 18, 42, 6, 10, 67, 12, 37, 2, 5, 25, 15, 31, 12, 12, 50, 37, 31, 0, 4, 27, 9, 38, 8, 19, 53, 59, 31, 8, 4, 28, 12, 20, 17, 16, 31, 54, 60, 5, 13, 23, SU
0, 0, 0, 0, 0, 0, 0, 0, 6, 42, 3, 17, 19, 17, 13, 27, 34, 33, 24, 17, 10, 12, 7, 18, 9, 17, 22, 44, 40, 2, 54, 62, 17, 8, 55, 51, 32, 75, 38, 15, 36, 42, 27, 1, 22, 61, 26, 73, 47, 4, 64, 65, 68, 26, 42, 60, 28, 60, 27, 14, 4, 9, 57, 17, 4, 2, 7, 40, 16, 35, 7, 13, 64, 21, 37, 2, 6, 30, 12, 34, 10, 16, 49, 33, 26, 0, 5, 17, 11, 33, 9, 27, 55, 63, 28, 9, 5, 28, 6, 18, 17, 20, 43, 64, 59, 6, 12, 19, SU
0, 0, 0, 0, 0, 0, 0, 0, 7, 40, 3, 8, 16, 11, 12, 20, 33, 21, 30, 13, 5, 4, 3, 3, 0, 8, 24, 44, 41, 3, 55, 58, 11, 5, 56, 51, 28, 84, 46, 16, 38, 43, 24, 0, 24, 65, 19, 70, 48, 2, 62, 63, 66, 24, 43, 61, 16, 64, 25, 3, 2, 0, 49, 15, 0, 0, 2, 30, 10, 28, 2, 20, 64, 16, 37, 0, 5, 30, 7, 34, 5, 10, 44, 30, 22, 0, 3, 24, 2, 32, 0, 18, 51, 56, 32, 8, 4, 24, 4, 10, 4, 14, 37, 52, 49, 2, 18, 8, SU
0, 0, 0, 0, 0, 0, 0, 0, 17, 20, 2, 5, 22, 3, 6, 17, 37, 8, 10, 8, 9, 21, 1, 4, 0, 0, 23, 21, 14, 0, 8, 21, 17, 3, 0, 3, 16, 37, 17, 13, 54, 93, 59, 19, 61, 83, 53, 44, 13, 6, 66, 67, 58, 16, 49, 82, 47, 44, 18, 16, 3, 24, 58, 18, 19, 16, 5, 53, 31, 6, 5, 23, 54, 7, 45, 6, 18, 56, 26, 1, 23, 30, 52, 52, 53, 19, 45, 39, 21, 5, 6, 52, 52, 66, 56, 21, 38, 15, 1, 16, 5, 5, 41, 55, 32, 15, 40, 12, DI
0, 0, 0, 0, 0, 0, 0, 0, 23, 13, 22, 13, 31, 21, 17, 28, 30, 14, 21, 10, 7, 36, 14, 8, 2, 16, 32, 29, 25, 3, 12, 68, 57, 3, 3, 15, 17, 40, 23, 13, 46, 42, 26, 16, 55, 77, 61, 42, 13, 8, 63, 70, 58, 14, 47, 73, 42, 50, 20, 20, 18, 34, 52, 26, 31, 24, 17, 60, 32, 12, 23, 16, 75, 15, 49, 11, 32, 64, 23, 3, 34, 44, 60, 59, 56, 38, 38, 22, 35, 2, 18, 62, 54, 61, 58, 30, 46, 12, 7, 20, 28, 18, 41, 65, 39, 19, 41, 31, DI
0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 9, 26, 24, 6, 9, 12, 34, 22, 15, 15, 17, 37, 8, 2, 0, 7, 41, 26, 19, 8, 18, 28, 11, 1, 0, 2, 27, 35, 12, 17, 49, 70, 76, 18, 50, 82, 61, 40, 10, 10, 54, 80, 72, 12, 54, 52, 37, 61, 20, 5, 32, 33, 43, 25, 35, 24, 10, 80, 25, 12, 18, 7, 65, 22, 54, 12, 36, 73, 14, 0, 32, 37, 55, 60, 42, 56, 46, 40, 27, 0, 16, 64, 53, 54, 63, 29, 38, 18, 18, 15, 19, 17, 33, 70, 47, 28, 34, 22, DI
0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 17, 31, 40, 37, 29, 40, 36, 34, 35, 20, 9, 21, 30, 26, 19, 16, 41, 28, 38, 20, 32, 71, 16, 13, 65, 59, 36, 45, 39, 30, 29, 15, 40, 23, 28, 43, 36, 47, 31, 10, 73, 75, 54, 17, 47, 66, 33, 43, 12, 17, 19, 34, 43, 27, 17, 22, 4, 33, 26, 21, 9, 11, 79, 13, 46, 0, 10, 50, 33, 31, 13, 20, 47, 43, 27, 20, 17, 49, 32, 39, 4, 20, 30, 43, 62, 34, 4, 57, 22, 7, 33, 13, 36, 65, 51, 17, 35, 42, FE
