@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 84, 180, 162, 204, 173, 258, 270, 237, 65, 223, 154, 158, 35, 140, 151, 220, SA
0, 0, 0, 0, 0, 0, 0, 0, 67, 173, 147, 182, 169, 257, 249, 235, 63, 220, 144, 169, 34, 144, 164, 216, SA
0, 0, 0, 0, 0, 0, 0, 0, 73, 162, 148, 201, 171, 257, 252, 246, 48, 204, 149, 166, 36, 126, 149, 196, SA
0, 0, 0, 0, 0, 0, 0, 0, 143, 207, 196, 202, 151, 180, 198, 239, 56, 213, 133, 168, 34, 131, 163, 229, SU
0, 0, 0, 0, 0, 0, 0, 0, 156, 254, 240, 222, 162, 226, 206, 268, 102, 216, 165, 196, 46, 154, 176, 240, SU
0, 0, 0, 0, 0, 0, 0, 0, 147, 218, 196, 216, 128, 179, 193, 233, 52, 200, 152, 180, 33, 123, 175, 205, SU
0, 0, 0, 0, 0, 0, 0, 0, 130, 129, 119, 152, 204, 292, 337, 271, 143, 170, 197, 258, 257, 120, 280, 300, DI
0, 0, 1, 0, 0, 0, 0, 0, 139, 99, 80, 158, 190, 300, 320, 259, 137, 151, 165, 227, 244, 134, 256, 267, DI
0, 0, 0, 0, 0, 0, 0, 0, 114, 87, 63, 125, 171, 314, 327, 244, 77, 142, 156, 209, 221, 108, 230, 257, DI
0, 0, 0, 0, 0, 0, 0, 0, 124, 125, 116, 134, 183, 247, 260, 260, 110, 173, 153, 223, 210, 147, 240, 278, FE
0, 0, 1, 0, 1, 0, 0, 0, 184, 146, 138, 214, 208, 213, 246, 264, 113, 150, 149, 210, 221, 123, 215, 255, FE
0, 0, 0, 0, 0, 0, 0, 0, 178, 170, 173, 235, 232, 246, 233, 283, 153, 186, 153, 220, 249, 115, 220, 302, FE
0, 0, 0, 0, 0, 0, 0, 0, 178, 153, 164, 184, 177, 189, 203, 240, 143, 149, 165, 204, 238, 138, 215, 338, FE
0, 0, 0, 0, 0, 0, 0, 0, 142, 68, 114, 159, 146, 211, 218, 226, 130, 126, 169, 201, 206, 137, 240, 296, HA
0, 0, 2, 0, 0, 0, 0, 0, 149, 94, 85, 176, 189, 276, 301, 238, 143, 194, 209, 220, 228, 210, 279, 286, HA
0, 0, 1, 0, 0, 0, 0, 0, 121, 42, 58, 144, 174, 264, 295, 243, 90, 154, 191, 217, 247, 190, 264, 293, HA
0, 0, 0, 0, 0, 0, 0, 0, 184, 115, 136, 238, 189, 200, 187, 233, 156, 145, 127, 234, 322, 112, 198, 365, NE
0, 0, 1, 0, 1, 0, 0, 0, 127, 67, 78, 169, 155, 181, 196, 209, 75, 118, 120, 174, 313, 111, 182, 374, NE
0, 0, 0, 0, 0, 0, 0, 0, 188, 111, 121, 205, 215, 239, 218, 250, 156, 173, 146, 224, 280, 113, 213, 345, NE
0, 0, 0, 0, 0, 0, 0, 0, 182, 148, 150, 175, 189, 233, 237, 261, 140, 171, 132, 193, 251, 123, 207, 326, SA
0, 0, 0, 0, 0, 0, 0, 0, 117, 132, 116, 121, 164, 218, 237, 238, 108, 148, 132, 192, 214, 115, 213, 281, SA
0, 0, 0, 0, 0, 0, 0, 0, 130, 119, 125, 148, 168, 254, 266, 247, 83, 186, 162, 188, 257, 151, 202, 301, SA
0, 0, 0, 0, 0, 0, 0, 0, 228, 122, 133, 227, 182, 169, 182, 224, 137, 118, 114, 189, 228, 87, 135, 235, SU
0, 0, 0, 0, 0, 0, 0, 0, 181, 128, 170, 212, 157, 209, 212, 223, 162, 147, 135, 264, 276, 128, 204, 330, SU
0, 0, 0, 0, 0, 0, 0, 0, 186, 168, 181, 205, 186, 225, 213, 222, 167, 134, 133, 173, 277, 100, 184, 265, SU
0, 0, 0, 0, 0, 0, 0, 0, 161, 193, 124, 153, 166, 390, 330, 189, 90, 172, 160, 137, 87, 242, 246, 130, AN
0, 0, 0, 0, 0, 0, 0, 0, 168, 204, 149, 195, 183, 398, 345, 224, 99, 177, 164, 123, 92, 228, 243, 119, AN
0, 0, 0, 0, 0, 0, 0, 0, 138, 203, 135, 156, 160, 310, 292, 209, 97, 216, 198, 156, 115, 239, 240, 142, DI
0, 0, 0, 0, 0, 0, 0, 0, 133, 225, 159, 172, 177, 313, 293, 220, 85, 234, 196, 169, 101, 259, 265, 124, DI
0, 0, 0, 0, 0, 0, 0, 0, 232, 179, 142, 253, 232, 396, 324, 228, 145, 172, 148, 168, 99, 199, 184, 172, FE
0, 0, 0, 0, 0, 0, 0, 0, 158, 150, 72, 216, 224, 377, 339, 209, 108, 168, 131, 158, 72, 176, 218, 142, FE
0, 0, 1, 0, 0, 0, 0, 0, 186, 121, 72, 197, 218, 339, 274, 238, 127, 219, 264, 119, 97, 260, 264, 155, HA
0, 0, 1, 0, 0, 0, 0, 0, 208, 150, 78, 223, 209, 335, 290, 237, 150, 187, 218, 123, 87, 258, 254, 157, HA
0, 0, 0, 0, 0, 0, 0, 0, 179, 158, 81, 198, 186, 390, 324, 236, 92, 206, 164, 183, 54, 160, 204, 88, NE
0, 0, 0, 0, 0, 0, 0, 0, 168, 134, 54, 171, 177, 385, 318, 230, 110, 186, 143, 173, 66, 140, 171, 84, NE
0, 0, 0, 0, 0, 0, 0, 0, 192, 209, 126, 204, 172, 382, 309, 228, 118, 168, 171, 135, 93, 167, 186, 149, SA
0, 0, 0, 0, 0, 0, 0, 0, 189, 221, 123, 177, 199, 356, 338, 217, 125, 196, 200, 171, 133, 227, 240, 164, SA
0, 0, 0, 0, 0, 0, 0, 0, 129, 61, 35, 157, 245, 293, 312, 304, 229, 244, 212, 217, 107, 286, 261, 106, AN
0, 0, 0, 0, 0, 0, 0, 0, 129, 61, 42, 153, 244, 288, 321, 316, 203, 218, 201, 182, 121, 222, 208, 177, AN
0, 0, 0, 0, 0, 0, 0, 0, 82, 133, 85, 126, 206, 314, 347, 314, 191, 261, 224, 285, 177, 256, 301, 179, DI
0, 0, 0, 0, 0, 0, 0, 0, 104, 131, 70, 125, 221, 318, 301, 303, 193, 283, 236, 276, 162, 282, 303, 180, DI
0, 0, 0, 0, 0, 0, 0, 0, 103, 117, 112, 173, 226, 347, 365, 305, 243, 218, 209, 301, 139, 174, 189, 166, FE
0, 0, 0, 0, 0, 0, 0, 0, 79, 134, 158, 116, 194, 345, 377, 318, 195, 248, 171, 288, 138, 180, 184, 175, FE
0, 0, 0, 0, 0, 0, 0, 0, 116, 88, 49, 115, 200, 323, 314, 302, 262, 229, 213, 294, 202, 279, 259, 179, HA
0, 0, 0, 0, 0, 0, 0, 0, 102, 108, 56, 116, 184, 315, 335, 303, 234, 230, 217, 319, 165, 266, 252, 174, HA
0, 0, 0, 0, 0, 0, 0, 0, 91, 86, 60, 111, 197, 312, 333, 299, 155, 265, 179, 229, 106, 178, 228, 126, NE
0, 0, 0, 0, 0, 0, 0, 0, 83, 68, 46, 107, 180, 320, 333, 289, 152, 260, 166, 237, 89, 170, 217, 129, NE
0, 0, 0, 0, 0, 0, 0, 0, 117, 155, 122, 109, 195, 345, 359, 297, 220, 236, 224, 286, 152, 267, 269, 184, SA
0, 0, 0, 0, 0, 0, 0, 0, 106, 132, 87, 99, 219, 326, 347, 270, 196, 207, 208, 257, 153, 241, 235, 176, SA
0, 0, 0, 0, 0, 0, 0, 0, 62, 28, 7, 91, 188, 274, 245, 266, 26, 194, 205, 84, 46, 225, 234, 117, AN
0, 0, 0, 0, 0, 0, 0, 0, 92, 21, 8, 128, 169, 251, 214, 267, 21, 198, 216, 60, 44, 189, 208, 121, AN
0, 0, 0, 0, 0, 0, 0, 0, 116, 49, 23, 120, 188, 280, 262, 252, 55, 173, 201, 147, 47, 214, 222, 120, DI
0, 0, 0, 0, 0, 0, 0, 0, 91, 29, 25, 86, 168, 311, 272, 228, 62, 223, 225, 97, 44, 203, 241, 65, DI
0, 0, 0, 0, 0, 0, 0, 0, 124, 173, 150, 185, 196, 339, 332, 264, 151, 201, 161, 212, 65, 196, 190, 77, FE
0, 0, 0, 0, 0, 0, 0, 0, 143, 205, 208, 130, 181, 295, 304, 277, 118, 221, 147, 193, 71, 202, 207, 59, FE
0, 0, 0, 0, 0, 0, 0, 0, 35, 25, 6, 125, 204, 291, 258, 293, 94, 200, 159, 158, 85, 286, 283, 101, HA
0, 0, 0, 0, 1, 0, 0, 0, 29, 9, 2, 88, 216, 271, 260, 289, 72, 208, 161, 131, 96, 275, 249, 95, HA
0, 0, 0, 0, 1, 0, 0, 0, 115, 3, 0, 133, 233, 288, 281, 310, 68, 146, 108, 83, 12, 149, 155, 73, NE
0, 0, 1, 0, 0, 0, 0, 0, 127, 10, 0, 132, 243, 271, 271, 279, 61, 147, 107, 74, 5, 155, 132, 79, NE
0, 0, 0, 0, 0, 0, 0, 0, 133, 78, 110, 122, 280, 342, 317, 273, 42, 207, 177, 101, 17, 184, 167, 115, SA
0, 0, 0, 0, 1, 0, 0, 0, 138, 79, 103, 152, 261, 342, 301, 293, 77, 175, 128, 104, 64, 165, 167, 116, SA
0, 0, 0, 0, 0, 0, 0, 0, 18, 176, 178, 96, 142, 278, 238, 160, 22, 186, 191, 29, 51, 84, 180, 151, AN
0, 0, 0, 0, 0, 0, 0, 0, 9, 247, 193, 118, 152, 321, 332, 242, 123, 174, 153, 62, 71, 129, 188, 113, AN
0, 0, 0, 0, 0, 0, 0, 0, 72, 176, 247, 82, 195, 331, 288, 221, 64, 188, 202, 108, 82, 198, 268, 91, DI
0, 0, 0, 0, 0, 0, 0, 0, 85, 162, 280, 95, 197, 316, 259, 182, 55, 184, 201, 102, 69, 206, 257, 103, DI
0, 0, 0, 0, 0, 0, 0, 0, 44, 271, 200, 141, 99, 319, 290, 209, 90, 145, 127, 133, 65, 193, 251, 190, FE
0, 0, 0, 0, 1, 0, 0, 0, 50, 242, 203, 142, 121, 351, 261, 237, 111, 153, 119, 143, 106, 239, 255, 168, FE
0, 0, 0, 0, 0, 0, 0, 0, 38, 272, 186, 103, 164, 321, 273, 229, 121, 180, 199, 152, 181, 277, 256, 169, HA
0, 0, 1, 0, 0, 0, 0, 0, 36, 276, 181, 107, 151, 291, 278, 228, 121, 190, 193, 140, 127, 284, 275, 161, HA
0, 0, 0, 0, 0, 0, 0, 0, 67, 139, 179, 158, 111, 300, 285, 189, 65, 136, 109, 142, 66, 112, 161, 82, NE
0, 0, 0, 0, 0, 0, 0, 0, 85, 134, 167, 124, 102, 307, 277, 206, 74, 132, 105, 143, 67, 101, 149, 85, NE
0, 0, 0, 0, 0, 0, 0, 0, 77, 189, 175, 90, 155, 270, 315, 202, 76, 167, 132, 111, 114, 179, 210, 105, SA
0, 0, 0, 0, 0, 0, 0, 0, 105, 221, 208, 110, 154, 326, 305, 219, 56, 189, 160, 143, 145, 222, 259, 140, SA
0, 0, 0, 0, 0, 0, 0, 0, 91, 169, 137, 104, 206, 385, 359, 204, 184, 289, 230, 204, 77, 289, 236, 130, AN
0, 0, 0, 0, 0, 0, 0, 0, 50, 160, 118, 90, 169, 388, 350, 218, 124, 313, 203, 175, 78, 258, 254, 110, AN
0, 0, 0, 0, 0, 0, 0, 0, 53, 168, 152, 58, 191, 373, 347, 247, 165, 250, 226, 155, 163, 292, 319, 180, DI
0, 0, 0, 0, 0, 0, 0, 0, 28, 178, 87, 100, 183, 393, 361, 216, 96, 252, 264, 193, 88, 295, 304, 199, DI
0, 0, 0, 0, 0, 0, 0, 0, 48, 214, 227, 83, 172, 374, 360, 250, 173, 255, 242, 181, 157, 260, 288, 241, FE
0, 0, 0, 0, 0, 0, 0, 0, 49, 203, 191, 67, 143, 382, 349, 217, 166, 235, 233, 183, 111, 235, 309, 201, FE
0, 0, 0, 0, 0, 0, 0, 0, 58, 105, 143, 67, 158, 336, 318, 173, 150, 252, 303, 189, 160, 250, 250, 188, HA
0, 0, 0, 0, 0, 0, 0, 0, 52, 88, 121, 33, 166, 296, 307, 183, 99, 249, 253, 121, 168, 298, 326, 208, HA
0, 0, 0, 0, 0, 0, 0, 0, 36, 120, 136, 55, 143, 335, 336, 164, 139, 264, 231, 133, 116, 233, 217, 192, NE
0, 0, 0, 0, 0, 0, 0, 0, 60, 142, 165, 76, 165, 351, 342, 174, 176, 267, 241, 147, 127, 233, 246, 205, NE
0, 0, 0, 0, 0, 0, 0, 0, 55, 179, 163, 101, 181, 375, 343, 194, 175, 263, 247, 177, 178, 286, 311, 197, SA
0, 0, 0, 0, 0, 0, 0, 0, 62, 156, 129, 106, 187, 369, 331, 213, 155, 252, 245, 181, 125, 270, 278, 173, SA
0, 0, 0, 0, 0, 0, 0, 0, 127, 113, 47, 231, 161, 368, 357, 271, 138, 267, 229, 252, 93, 274, 317, 170, AN
0, 0, 0, 0, 0, 0, 0, 0, 170, 103, 50, 196, 215, 360, 375, 315, 162, 272, 222, 272, 178, 324, 347, 166, DI
0, 0, 0, 0, 0, 0, 0, 0, 291, 177, 223, 244, 240, 378, 317, 292, 181, 280, 231, 257, 145, 271, 291, 177, FE
0, 0, 0, 0, 0, 0, 0, 0, 293, 124, 132, 228, 205, 410, 376, 294, 199, 267, 244, 239, 126, 274, 314, 199, FE
0, 0, 0, 0, 0, 0, 0, 0, 227, 49, 25, 167, 184, 408, 380, 272, 125, 239, 215, 216, 214, 290, 281, 219, HA
0, 0, 0, 0, 0, 0, 0, 0, 211, 74, 37, 185, 229, 377, 398, 301, 173, 278, 223, 245, 137, 260, 277, 132, NE
0, 0, 0, 0, 0, 0, 0, 0, 276, 82, 54, 235, 215, 408, 378, 333, 204, 294, 249, 290, 155, 294, 292, 215, NE
0, 0, 0, 0, 0, 0, 0, 0, 199, 74, 38, 226, 216, 388, 351, 349, 216, 236, 225, 289, 284, 294, 281, 201, SA
0, 0, 0, 0, 0, 0, 0, 0, 210, 113, 117, 257, 253, 367, 336, 324, 187, 250, 289, 222, 183, 238, 318, 230, AN
0, 0, 0, 0, 0, 0, 0, 0, 205, 102, 117, 266, 270, 379, 348, 309, 174, 240, 270, 221, 183, 247, 271, 230, AN
0, 0, 0, 0, 0, 0, 0, 0, 202, 129, 49, 220, 244, 416, 371, 285, 238, 217, 225, 264, 155, 258, 265, 169, AN
0, 0, 0, 0, 0, 0, 0, 0, 107, 71, 99, 99, 277, 336, 316, 252, 252, 197, 268, 200, 172, 276, 397, 179, AN
0, 0, 0, 0, 0, 0, 0, 0, 72, 78, 61, 178, 170, 314, 336, 345, 205, 208, 216, 205, 240, 324, 400, 190, AN
0, 0, 0, 0, 0, 0, 0, 0, 55, 56, 82, 175, 195, 322, 317, 311, 224, 219, 233, 218, 239, 322, 414, 207, AN
0, 0, 0, 0, 0, 0, 0, 0, 217, 84, 64, 259, 295, 422, 378, 320, 222, 253, 259, 257, 197, 294, 267, 145, DI
0, 0, 0, 0, 0, 0, 0, 0, 229, 81, 52, 226, 279, 428, 370, 317, 204, 262, 277, 245, 182, 265, 233, 159, DI
0, 0, 0, 0, 0, 0, 0, 0, 254, 84, 53, 268, 260, 395, 368, 367, 181, 250, 270, 242, 205, 229, 359, 249, DI
0, 0, 0, 0, 0, 0, 0, 0, 220, 83, 53, 239, 293, 416, 388, 296, 229, 287, 275, 243, 215, 259, 240, 125, DI
0, 0, 0, 0, 0, 0, 0, 0, 216, 67, 59, 244, 253, 366, 365, 328, 153, 209, 237, 235, 171, 230, 337, 213, FE
0, 0, 0, 0, 0, 0, 0, 0, 221, 73, 49, 237, 230, 380, 359, 336, 166, 225, 250, 246, 174, 227, 357, 232, FE
0, 0, 0, 0, 0, 0, 0, 0, 186, 176, 197, 240, 224, 394, 373, 299, 173, 217, 271, 226, 199, 244, 289, 202, FE
0, 0, 0, 0, 0, 0, 0, 0, 77, 88, 150, 103, 255, 390, 351, 240, 208, 299, 258, 233, 168, 355, 410, 163, HA
0, 0, 0, 0, 0, 0, 0, 0, 64, 121, 160, 153, 166, 328, 295, 212, 211, 201, 203, 212, 144, 311, 394, 175, HA
0, 0, 0, 0, 0, 0, 0, 0, 198, 142, 77, 244, 278, 366, 381, 317, 240, 200, 209, 250, 201, 244, 221, 174, NE
0, 0, 0, 0, 0, 0, 0, 0, 233, 169, 78, 241, 267, 361, 346, 303, 228, 203, 193, 242, 192, 248, 229, 159, NE
0, 0, 0, 0, 0, 0, 0, 0, 198, 59, 42, 232, 221, 361, 380, 318, 145, 208, 250, 219, 160, 209, 281, 213, NE
0, 0, 0, 0, 0, 0, 0, 0, 192, 61, 65, 244, 214, 347, 382, 322, 152, 205, 250, 234, 164, 189, 265, 227, NE
0, 0, 0, 0, 0, 0, 0, 0, 220, 133, 100, 330, 293, 374, 378, 230, 211, 189, 196, 252, 203, 229, 202, 145, NE
0, 0, 0, 0, 0, 0, 0, 0, 132, 115, 115, 115, 270, 341, 302, 257, 227, 221, 267, 229, 287, 306, 371, 231, NE
0, 0, 0, 0, 0, 0, 0, 0, 115, 107, 131, 93, 272, 352, 301, 260, 231, 194, 269, 207, 256, 307, 353, 210, NE
0, 0, 0, 0, 0, 0, 0, 0, 197, 93, 92, 241, 256, 369, 377, 303, 176, 224, 267, 221, 201, 249, 279, 218, SA
0, 0, 0, 0, 0, 0, 0, 0, 193, 116, 104, 257, 255, 384, 371, 330, 179, 233, 278, 210, 213, 251, 286, 219, SA
0, 0, 0, 0, 0, 0, 0, 0, 238, 348, 316, 368, 266, 338, 319, 268, 218, 195, 189, 246, 200, 247, 232, 166, SU
0, 0, 0, 0, 0, 0, 0, 0, 184, 213, 221, 183, 304, 339, 324, 302, 244, 211, 284, 223, 181, 291, 327, 153, SU
0, 0, 0, 0, 0, 0, 0, 0, 185, 256, 209, 236, 206, 355, 353, 341, 133, 188, 224, 200, 174, 186, 205, 209, SU
0, 0, 0, 0, 0, 0, 0, 0, 205, 273, 311, 244, 226, 355, 337, 313, 129, 216, 231, 199, 218, 230, 215, 231, SU
0, 0, 0, 0, 0, 0, 0, 0, 195, 260, 280, 218, 313, 333, 314, 318, 257, 192, 252, 228, 170, 293, 343, 159, SU
0, 0, 0, 0, 0, 0, 0, 0, 204, 266, 265, 198, 312, 341, 314, 325, 233, 186, 253, 226, 159, 298, 340, 152, SU
0, 0, 0, 0, 0, 0, 0, 0, 92, 105, 87, 210, 214, 323, 354, 286, 242, 189, 209, 195, 243, 274, 339, 198, SU
0, 0, 0, 0, 0, 0, 0, 0, 75, 88, 86, 206, 204, 322, 367, 324, 232, 213, 204, 209, 260, 279, 338, 214, SU
0, 0, 0, 0, 0, 0, 0, 0, 297, 323, 281, 335, 186, 327, 366, 239, 196, 222, 190, 238, 163, 267, 280, 149, SU
0, 0, 0, 0, 0, 0, 0, 0, 104, 50, 55, 152, 269, 282, 282, 183, 127, 227, 222, 89, 225, 287, 299, 206, AN
0, 0, 0, 0, 0, 0, 0, 0, 272, 150, 173, 255, 270, 384, 294, 264, 208, 244, 271, 242, 363, 227, 323, 305, AN
0, 0, 0, 0, 0, 0, 0, 0, 258, 58, 113, 176, 159, 167, 139, 62, 118, 89, 180, 0, 113, 62, 147, 24, AN
0, 0, 0, 0, 0, 0, 0, 0, 103, 117, 112, 173, 226, 347, 365, 305, 243, 218, 209, 301, 139, 174, 189, 166, FE
0, 0, 0, 0, 0, 0, 0, 0, 67, 139, 179, 158, 111, 300, 285, 189, 65, 136, 109, 142, 66, 112, 161, 82, NE
0, 0, 0, 0, 0, 0, 0, 0, 291, 177, 223, 244, 240, 378, 317, 292, 181, 280, 231, 257, 145, 271, 291, 177, FE
0, 0, 0, 0, 0, 0, 0, 0, 293, 124, 132, 228, 205, 410, 376, 294, 199, 267, 244, 239, 126, 274, 314, 199, FE
0, 0, 0, 0, 0, 0, 0, 0, 216, 67, 59, 244, 253, 366, 365, 328, 153, 209, 237, 235, 171, 230, 337, 213, FE
0, 0, 0, 0, 0, 0, 0, 0, 221, 73, 49, 237, 230, 380, 359, 336, 166, 225, 250, 246, 174, 227, 357, 232, FE
