@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	cpt_100	NUMERIC
@ATTRIBUTE	cpt_101	NUMERIC
@ATTRIBUTE	cpt_102	NUMERIC
@ATTRIBUTE	cpt_103	NUMERIC
@ATTRIBUTE	cpt_104	NUMERIC
@ATTRIBUTE	cpt_105	NUMERIC
@ATTRIBUTE	cpt_106	NUMERIC
@ATTRIBUTE	cpt_107	NUMERIC
@ATTRIBUTE	cpt_108	NUMERIC
@ATTRIBUTE	cpt_109	NUMERIC
@ATTRIBUTE	cpt_110	NUMERIC
@ATTRIBUTE	cpt_111	NUMERIC
@ATTRIBUTE	cpt_112	NUMERIC
@ATTRIBUTE	cpt_113	NUMERIC
@ATTRIBUTE	cpt_114	NUMERIC
@ATTRIBUTE	cpt_115	NUMERIC
@ATTRIBUTE	cpt_116	NUMERIC
@ATTRIBUTE	cpt_117	NUMERIC
@ATTRIBUTE	cpt_118	NUMERIC
@ATTRIBUTE	cpt_119	NUMERIC
@ATTRIBUTE	cpt_120	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 7, 11, 8, 7, 3, 7, 8, 18, 30, 6, 11, 6, 8, 10, 15, 14, 15, 8, 3, 41, 0, 6, 15, 1, 18, 6, 15, 13, 4, 6, 26, 1, 13, 62, 63, 47, 33, 35, 54, 66, 54, 14, 39, 32, 36, 45, 26, 48, 52, 29, 39, 49, 36, 64, 33, 10, 24, 46, 22, 17, 35, 29, 4, 43, 32, 36, 7, 21, 38, 9, 5, 32, 9, 4, 51, 0, 39, 8, 28, 45, 39, 63, 29, 16, 31, 42, 0, 33, 15, 14, 38, 45, 48, 26, 16, 40, 23, 4, 25, 19, 15, 66, 67, 72, 72, 34, 39, 7, 17, 18, 20, 18, 29, 35, 33, 26, 27, 36, 4, DI
0, 0, 0, 0, 0, 0, 0, 0, 14, 21, 26, 22, 23, 27, 17, 18, 26, 22, 43, 11, 22, 25, 22, 30, 16, 19, 25, 32, 21, 46, 48, 31, 11, 25, 20, 25, 33, 26, 39, 20, 38, 73, 42, 59, 79, 58, 29, 40, 65, 55, 59, 47, 40, 28, 50, 29, 38, 45, 44, 33, 27, 32, 42, 41, 19, 42, 52, 44, 31, 25, 37, 47, 32, 16, 55, 21, 31, 24, 43, 23, 27, 47, 15, 35, 27, 56, 20, 31, 15, 44, 35, 30, 43, 30, 32, 33, 15, 43, 36, 31, 46, 42, 43, 32, 34, 34, 35, 3, 49, 27, 33, 43, 75, 74, 76, 40, 28, 44, 10, 39, 30, 36, 21, 23, 28, 21, 25, 30, 39, DI
0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 29, 25, 25, 19, 8, 13, 28, 17, 39, 7, 18, 12, 18, 35, 13, 17, 13, 35, 19, 42, 53, 33, 12, 23, 17, 23, 27, 31, 40, 20, 22, 58, 44, 58, 73, 63, 31, 33, 56, 40, 57, 51, 48, 32, 43, 37, 26, 47, 30, 43, 47, 33, 49, 44, 22, 37, 49, 49, 33, 22, 29, 51, 31, 12, 48, 8, 21, 12, 36, 30, 23, 47, 10, 22, 30, 52, 24, 29, 11, 40, 39, 29, 55, 26, 21, 23, 6, 45, 28, 18, 45, 31, 32, 25, 31, 39, 30, 2, 45, 25, 21, 45, 63, 78, 74, 27, 30, 42, 7, 40, 19, 33, 15, 24, 46, 14, 28, 23, 39, DI
0, 0, 0, 0, 0, 0, 0, 0, 44, 24, 23, 13, 33, 33, 17, 5, 16, 14, 47, 47, 18, 37, 24, 30, 26, 13, 15, 34, 18, 42, 41, 26, 9, 28, 25, 14, 25, 23, 25, 20, 37, 39, 42, 43, 58, 54, 40, 32, 54, 56, 42, 53, 48, 49, 32, 47, 37, 47, 28, 51, 64, 50, 45, 45, 32, 42, 37, 41, 38, 22, 36, 33, 34, 13, 54, 12, 14, 20, 38, 28, 17, 47, 13, 30, 31, 62, 23, 26, 15, 54, 35, 42, 46, 26, 28, 42, 40, 52, 28, 15, 33, 31, 44, 42, 20, 26, 44, 7, 44, 27, 33, 36, 57, 54, 44, 31, 28, 40, 7, 36, 16, 33, 21, 28, 38, 30, 32, 17, 40, DI
0, 0, 0, 0, 0, 0, 0, 0, 46, 16, 17, 19, 35, 14, 7, 4, 19, 20, 49, 34, 25, 21, 30, 36, 9, 19, 27, 39, 23, 41, 40, 27, 18, 18, 14, 12, 25, 9, 18, 21, 36, 40, 42, 46, 63, 56, 37, 45, 63, 77, 50, 62, 54, 37, 24, 59, 35, 41, 52, 27, 30, 38, 47, 55, 17, 28, 38, 33, 39, 33, 42, 35, 25, 32, 46, 14, 15, 25, 37, 17, 31, 38, 31, 28, 44, 60, 22, 37, 24, 36, 30, 45, 26, 24, 30, 52, 15, 53, 31, 15, 50, 15, 34, 25, 11, 23, 47, 9, 53, 16, 37, 46, 59, 50, 39, 39, 29, 39, 7, 41, 17, 42, 13, 19, 35, 30, 42, 58, 15, DI
0, 0, 0, 0, 0, 0, 0, 0, 49, 21, 19, 19, 42, 16, 5, 5, 23, 21, 48, 19, 24, 23, 29, 30, 4, 17, 20, 47, 21, 41, 43, 20, 13, 20, 12, 14, 22, 12, 18, 24, 46, 45, 41, 48, 68, 46, 40, 51, 57, 70, 48, 66, 58, 32, 26, 47, 37, 36, 48, 23, 30, 44, 50, 47, 14, 28, 34, 37, 37, 35, 43, 32, 27, 36, 40, 18, 12, 25, 33, 17, 32, 42, 30, 26, 45, 53, 18, 36, 18, 34, 34, 45, 25, 22, 28, 55, 22, 47, 29, 13, 49, 17, 35, 25, 10, 21, 44, 8, 54, 21, 32, 51, 59, 43, 41, 37, 28, 39, 7, 39, 16, 46, 15, 32, 37, 24, 36, 59, 15, DI
0, 0, 0, 0, 0, 0, 0, 0, 49, 20, 17, 21, 21, 22, 33, 11, 28, 34, 23, 40, 28, 29, 14, 30, 22, 25, 22, 31, 26, 34, 18, 50, 13, 22, 28, 17, 28, 22, 24, 21, 70, 27, 65, 41, 42, 41, 34, 38, 69, 54, 46, 59, 63, 34, 48, 20, 47, 24, 57, 41, 45, 49, 47, 46, 31, 36, 28, 41, 29, 27, 30, 34, 20, 35, 40, 34, 16, 9, 56, 4, 29, 38, 17, 16, 55, 3, 51, 19, 26, 54, 31, 86, 33, 10, 24, 38, 7, 35, 27, 14, 49, 45, 48, 52, 15, 25, 23, 3, 13, 34, 28, 20, 54, 57, 20, 27, 48, 6, 5, 1, 40, 19, 28, 38, 20, 19, 24, 36, 5, DI
0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 26, 25, 23, 35, 23, 21, 29, 19, 54, 2, 26, 30, 25, 28, 29, 33, 36, 42, 13, 76, 28, 28, 13, 15, 20, 11, 27, 35, 30, 16, 70, 56, 24, 51, 63, 63, 38, 33, 68, 67, 60, 55, 51, 19, 48, 30, 34, 52, 49, 37, 27, 62, 42, 51, 18, 34, 40, 35, 34, 32, 38, 36, 26, 41, 46, 13, 24, 11, 41, 34, 17, 45, 14, 27, 59, 27, 45, 24, 17, 58, 40, 42, 54, 22, 36, 27, 1, 44, 21, 15, 47, 37, 43, 51, 21, 46, 11, 4, 40, 21, 28, 47, 72, 74, 42, 24, 55, 8, 5, 36, 8, 35, 27, 41, 36, 19, 36, 36, 8, DI
0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 16, 10, 5, 0, 2, 3, 11, 24, 48, 38, 17, 22, 15, 7, 5, 5, 8, 13, 12, 43, 42, 22, 35, 38, 12, 7, 13, 1, 11, 10, 28, 49, 16, 43, 60, 62, 30, 32, 57, 70, 45, 30, 40, 23, 44, 55, 40, 44, 50, 50, 58, 49, 38, 34, 14, 19, 46, 29, 37, 33, 33, 40, 25, 17, 48, 17, 11, 11, 45, 16, 25, 25, 13, 27, 21, 37, 26, 13, 31, 51, 44, 61, 65, 12, 19, 51, 15, 35, 18, 5, 54, 67, 61, 30, 10, 25, 38, 18, 37, 18, 26, 54, 54, 48, 37, 15, 25, 44, 48, 32, 10, 14, 23, 31, 24, 23, 14, 22, 7, DI
0, 0, 0, 0, 0, 0, 0, 0, 45, 4, 40, 9, 4, 3, 3, 6, 7, 46, 15, 64, 17, 15, 14, 0, 5, 2, 4, 9, 11, 33, 33, 28, 9, 5, 9, 7, 5, 10, 3, 13, 37, 4, 62, 51, 55, 63, 34, 50, 56, 42, 48, 39, 0, 43, 36, 55, 52, 34, 47, 46, 53, 28, 55, 26, 39, 15, 28, 32, 35, 29, 42, 41, 18, 45, 35, 24, 5, 18, 38, 23, 40, 27, 26, 11, 38, 7, 46, 14, 17, 26, 40, 45, 29, 16, 13, 39, 0, 40, 10, 19, 36, 23, 45, 20, 24, 8, 44, 3, 18, 40, 19, 23, 31, 63, 52, 18, 16, 35, 5, 10, 47, 27, 32, 37, 43, 34, 44, 13, 51, DI
0, 0, 0, 0, 0, 0, 0, 0, 53, 8, 32, 11, 1, 0, 7, 6, 10, 37, 13, 55, 20, 16, 24, 3, 5, 3, 2, 15, 10, 39, 39, 27, 7, 14, 19, 17, 11, 14, 1, 16, 37, 10, 57, 60, 54, 55, 39, 45, 57, 51, 56, 35, 1, 46, 35, 55, 55, 35, 38, 46, 51, 37, 48, 32, 27, 13, 30, 34, 41, 31, 38, 45, 16, 33, 35, 22, 11, 20, 41, 26, 31, 30, 22, 10, 34, 13, 41, 10, 19, 33, 40, 45, 31, 19, 13, 36, 0, 40, 18, 22, 35, 23, 44, 29, 24, 17, 39, 7, 26, 35, 22, 23, 25, 61, 55, 21, 17, 37, 7, 10, 48, 23, 36, 34, 48, 29, 47, 29, 53, DI
0, 0, 0, 0, 0, 0, 0, 0, 43, 1, 32, 13, 5, 1, 6, 8, 20, 39, 44, 51, 4, 20, 25, 4, 7, 8, 8, 26, 42, 39, 39, 11, 12, 24, 23, 10, 8, 16, 19, 29, 42, 34, 30, 41, 46, 48, 57, 43, 58, 43, 28, 61, 14, 53, 27, 50, 37, 42, 40, 32, 43, 22, 62, 44, 23, 21, 33, 38, 24, 33, 29, 40, 16, 36, 46, 23, 9, 16, 33, 34, 32, 26, 14, 6, 72, 32, 28, 8, 18, 44, 26, 52, 28, 22, 28, 40, 5, 41, 19, 33, 34, 53, 60, 28, 21, 45, 20, 10, 32, 15, 25, 52, 54, 48, 48, 18, 39, 11, 7, 34, 18, 29, 20, 19, 24, 28, 13, 46, 14, DI
0, 0, 0, 0, 0, 0, 0, 0, 44, 1, 34, 9, 5, 2, 7, 12, 18, 42, 40, 49, 4, 18, 26, 8, 6, 7, 11, 23, 41, 36, 42, 12, 21, 19, 21, 8, 9, 12, 21, 31, 39, 25, 36, 39, 47, 53, 46, 46, 55, 45, 28, 62, 4, 56, 32, 48, 36, 38, 43, 40, 47, 21, 58, 44, 28, 20, 30, 40, 22, 32, 35, 39, 13, 45, 38, 25, 7, 15, 30, 24, 34, 26, 16, 10, 71, 24, 35, 9, 21, 44, 31, 51, 30, 19, 25, 40, 3, 40, 13, 23, 33, 53, 63, 25, 17, 30, 27, 7, 27, 11, 29, 54, 59, 63, 44, 16, 38, 8, 6, 33, 21, 26, 23, 9, 17, 26, 16, 35, 33, DI
0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 13, 7, 4, 2, 2, 8, 11, 31, 55, 32, 21, 19, 11, 4, 4, 2, 5, 13, 24, 33, 38, 34, 27, 29, 5, 5, 8, 0, 11, 11, 26, 49, 24, 52, 68, 62, 22, 36, 54, 61, 38, 24, 51, 24, 40, 58, 47, 29, 51, 61, 57, 42, 32, 49, 17, 20, 52, 37, 27, 42, 40, 38, 20, 21, 59, 18, 10, 14, 47, 12, 32, 30, 12, 22, 25, 25, 30, 12, 30, 54, 50, 74, 46, 8, 21, 53, 15, 36, 19, 19, 42, 63, 50, 43, 5, 33, 29, 10, 48, 17, 22, 49, 55, 51, 30, 15, 19, 40, 40, 22, 19, 15, 21, 27, 22, 16, 2, 12, 0, DI
0, 0, 0, 0, 0, 0, 0, 0, 16, 32, 18, 8, 4, 3, 1, 5, 11, 30, 58, 36, 28, 16, 12, 9, 7, 4, 9, 16, 21, 32, 43, 24, 25, 32, 7, 13, 6, 0, 14, 9, 20, 48, 26, 48, 63, 64, 25, 33, 55, 68, 44, 22, 54, 23, 36, 58, 43, 35, 50, 62, 61, 49, 32, 50, 17, 17, 51, 42, 32, 38, 36, 40, 25, 5, 57, 20, 9, 13, 50, 14, 32, 21, 19, 22, 20, 33, 34, 17, 34, 55, 46, 62, 44, 9, 16, 51, 15, 34, 17, 14, 35, 66, 60, 28, 12, 24, 35, 13, 47, 14, 27, 53, 53, 54, 34, 17, 14, 43, 42, 23, 23, 18, 19, 23, 26, 17, 8, 10, 0, DI
0, 0, 0, 0, 0, 0, 0, 0, 35, 42, 20, 12, 3, 1, 1, 6, 1, 48, 46, 34, 9, 11, 12, 7, 3, 8, 10, 9, 21, 17, 0, 3, 13, 14, 2, 1, 6, 11, 29, 31, 6, 0, 6, 26, 39, 34, 8, 34, 43, 53, 28, 23, 31, 7, 40, 51, 32, 49, 53, 39, 32, 35, 42, 68, 5, 34, 23, 35, 21, 36, 44, 34, 8, 41, 49, 12, 14, 8, 27, 39, 48, 40, 5, 7, 46, 68, 9, 19, 6, 37, 36, 44, 31, 21, 15, 38, 49, 35, 17, 27, 44, 55, 62, 52, 42, 17, 44, 2, 39, 26, 28, 26, 45, 62, 28, 26, 13, 35, 3, 45, 22, 22, 26, 17, 15, 20, 33, 12, 37, DI
0, 0, 0, 0, 0, 0, 0, 0, 40, 31, 19, 18, 4, 3, 1, 13, 1, 42, 38, 28, 8, 10, 17, 14, 3, 7, 11, 10, 22, 13, 0, 6, 16, 18, 5, 3, 12, 10, 21, 24, 4, 0, 5, 28, 35, 32, 10, 40, 44, 52, 28, 24, 24, 5, 40, 46, 29, 45, 52, 37, 37, 30, 44, 67, 5, 36, 33, 35, 25, 41, 37, 30, 10, 34, 50, 8, 10, 5, 31, 32, 45, 41, 7, 6, 39, 69, 15, 14, 9, 38, 36, 45, 33, 26, 20, 39, 45, 34, 18, 26, 41, 56, 64, 57, 43, 16, 39, 2, 42, 25, 30, 22, 44, 59, 25, 29, 12, 38, 2, 47, 24, 28, 20, 13, 15, 28, 29, 14, 35, DI
0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 28, 23, 22, 34, 18, 32, 21, 4, 4, 3, 13, 19, 10, 13, 17, 19, 27, 17, 14, 1, 4, 18, 3, 18, 4, 18, 14, 7, 22, 3, 10, 10, 59, 69, 47, 36, 43, 57, 65, 43, 3, 43, 21, 30, 39, 30, 53, 51, 29, 55, 35, 29, 62, 25, 12, 23, 46, 29, 17, 39, 33, 11, 50, 21, 47, 13, 21, 38, 16, 8, 34, 18, 9, 63, 0, 38, 10, 30, 41, 41, 69, 23, 15, 45, 21, 0, 35, 18, 23, 42, 34, 43, 17, 25, 49, 3, 7, 17, 23, 20, 51, 43, 45, 71, 30, 37, 2, 10, 32, 28, 34, 27, 36, 30, 47, 17, 37, 4, DI
0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 16, 20, 19, 24, 33, 19, 46, 24, 3, 8, 3, 11, 19, 10, 14, 21, 16, 28, 25, 6, 2, 4, 25, 7, 12, 4, 11, 13, 12, 24, 5, 5, 10, 63, 74, 48, 39, 40, 57, 64, 43, 14, 16, 21, 35, 37, 27, 52, 49, 27, 44, 40, 28, 55, 29, 12, 23, 40, 37, 13, 40, 31, 9, 50, 27, 36, 13, 26, 35, 20, 3, 40, 12, 11, 57, 2, 38, 7, 33, 42, 42, 63, 33, 20, 47, 21, 0, 26, 19, 26, 31, 37, 37, 15, 24, 51, 6, 4, 32, 12, 24, 61, 38, 36, 76, 36, 34, 4, 14, 29, 26, 24, 29, 40, 40, 44, 21, 36, 1, DI
0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 7, 25, 18, 15, 25, 17, 28, 14, 7, 6, 10, 9, 14, 6, 10, 19, 23, 27, 17, 18, 0, 9, 22, 4, 22, 7, 16, 10, 14, 24, 14, 0, 12, 53, 67, 52, 40, 43, 59, 69, 40, 10, 19, 14, 36, 53, 28, 53, 55, 28, 46, 31, 24, 41, 20, 12, 17, 48, 24, 24, 34, 38, 13, 36, 48, 36, 12, 29, 37, 14, 11, 31, 20, 4, 61, 11, 36, 9, 28, 45, 48, 64, 25, 24, 29, 42, 0, 29, 18, 23, 33, 41, 43, 15, 25, 46, 0, 4, 32, 13, 17, 65, 37, 47, 66, 31, 36, 4, 15, 26, 21, 24, 21, 41, 36, 40, 18, 30, 4, DI
0, 0, 0, 0, 0, 0, 0, 0, 48, 17, 12, 25, 21, 25, 34, 18, 31, 37, 52, 43, 17, 27, 28, 47, 40, 38, 34, 38, 27, 33, 42, 15, 34, 27, 31, 38, 41, 38, 22, 22, 62, 30, 40, 37, 61, 51, 33, 41, 60, 51, 33, 69, 53, 52, 41, 53, 29, 36, 49, 32, 53, 44, 35, 48, 23, 15, 27, 31, 30, 33, 39, 20, 12, 50, 69, 26, 17, 11, 36, 6, 32, 23, 13, 20, 48, 40, 43, 20, 13, 39, 20, 72, 10, 10, 29, 51, 13, 42, 11, 19, 37, 22, 26, 36, 10, 35, 24, 14, 44, 21, 20, 63, 39, 59, 51, 19, 52, 13, 11, 16, 46, 23, 27, 48, 20, 13, 29, 47, 19, FE
0, 0, 0, 0, 0, 0, 0, 0, 38, 25, 20, 19, 15, 32, 36, 28, 31, 24, 49, 43, 21, 27, 23, 34, 45, 39, 35, 39, 10, 45, 41, 7, 30, 24, 29, 33, 40, 45, 27, 13, 58, 23, 39, 38, 66, 55, 45, 38, 48, 55, 44, 72, 61, 40, 33, 51, 33, 51, 33, 39, 45, 58, 40, 53, 31, 16, 20, 36, 34, 29, 41, 28, 14, 41, 68, 34, 17, 20, 23, 29, 22, 40, 14, 27, 43, 31, 52, 24, 14, 30, 35, 51, 27, 16, 28, 54, 2, 46, 13, 14, 44, 37, 32, 25, 24, 24, 35, 2, 36, 23, 24, 58, 55, 58, 56, 22, 50, 14, 9, 6, 40, 32, 24, 37, 27, 16, 37, 38, 6, FE
0, 0, 0, 0, 0, 0, 0, 0, 43, 2, 32, 8, 5, 1, 5, 7, 7, 49, 35, 46, 20, 13, 17, 4, 3, 4, 6, 15, 28, 33, 18, 34, 8, 7, 9, 8, 5, 5, 6, 6, 51, 0, 59, 49, 53, 64, 37, 49, 60, 40, 38, 50, 1, 46, 33, 56, 47, 25, 40, 64, 51, 27, 65, 14, 46, 14, 29, 33, 35, 23, 42, 41, 13, 39, 11, 44, 2, 15, 39, 19, 39, 19, 15, 8, 51, 0, 43, 11, 13, 36, 39, 39, 27, 17, 17, 52, 1, 12, 32, 18, 28, 24, 50, 23, 22, 14, 33, 6, 2, 34, 21, 25, 47, 59, 39, 15, 18, 33, 8, 17, 49, 21, 37, 48, 51, 40, 28, 20, 62, FE
0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 36, 13, 6, 3, 4, 9, 4, 48, 26, 33, 32, 17, 20, 7, 3, 1, 7, 12, 20, 29, 9, 49, 7, 9, 10, 9, 6, 8, 4, 13, 45, 0, 56, 46, 57, 64, 35, 48, 62, 41, 39, 42, 0, 43, 31, 50, 53, 33, 42, 56, 46, 28, 65, 4, 48, 15, 26, 29, 41, 32, 40, 38, 9, 44, 4, 54, 8, 13, 40, 25, 43, 22, 20, 14, 55, 0, 36, 16, 17, 34, 34, 47, 31, 16, 21, 47, 4, 8, 37, 13, 29, 23, 43, 22, 20, 13, 36, 4, 5, 40, 24, 23, 39, 58, 43, 20, 24, 38, 7, 16, 49, 24, 30, 42, 58, 41, 28, 24, 60, FE
0, 0, 0, 0, 0, 0, 0, 0, 42, 1, 24, 14, 1, 2, 8, 22, 23, 36, 36, 46, 6, 16, 24, 8, 31, 32, 18, 27, 34, 40, 33, 19, 18, 29, 25, 18, 39, 27, 21, 32, 42, 8, 54, 40, 49, 55, 49, 38, 51, 45, 20, 68, 1, 54, 32, 52, 40, 31, 46, 42, 42, 20, 57, 22, 41, 14, 23, 31, 33, 40, 41, 39, 9, 65, 28, 38, 10, 17, 27, 28, 32, 24, 6, 16, 56, 1, 51, 17, 17, 30, 41, 55, 39, 21, 15, 51, 3, 35, 13, 17, 42, 34, 35, 30, 20, 33, 19, 16, 23, 35, 29, 33, 45, 62, 58, 18, 43, 10, 9, 62, 34, 32, 22, 37, 43, 23, 28, 34, 34, FE
0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 16, 18, 5, 0, 5, 34, 28, 35, 37, 44, 9, 21, 23, 6, 32, 34, 20, 21, 38, 41, 20, 28, 18, 43, 30, 17, 29, 29, 19, 30, 51, 0, 58, 36, 50, 58, 46, 47, 62, 39, 27, 71, 0, 52, 24, 53, 55, 39, 47, 56, 51, 19, 64, 7, 53, 12, 28, 28, 38, 40, 37, 40, 11, 51, 6, 56, 6, 11, 25, 36, 35, 23, 11, 17, 50, 0, 40, 14, 10, 30, 38, 43, 36, 24, 17, 52, 10, 11, 35, 16, 41, 20, 42, 28, 20, 25, 26, 13, 13, 31, 25, 35, 58, 77, 57, 27, 34, 13, 2, 46, 38, 34, 26, 13, 16, 18, 19, 29, 38, FE
0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 14, 9, 14, 7, 4, 10, 15, 30, 55, 40, 18, 27, 12, 9, 17, 9, 10, 12, 17, 44, 33, 15, 11, 19, 6, 15, 14, 4, 6, 9, 39, 28, 22, 55, 78, 65, 27, 31, 53, 63, 53, 47, 40, 37, 61, 37, 39, 50, 46, 33, 42, 56, 51, 38, 22, 16, 49, 36, 32, 30, 49, 47, 27, 16, 49, 29, 14, 22, 37, 27, 23, 30, 19, 12, 34, 12, 42, 19, 33, 42, 49, 50, 42, 45, 22, 54, 16, 44, 32, 44, 46, 51, 49, 48, 38, 24, 36, 13, 50, 20, 20, 34, 33, 29, 30, 17, 26, 46, 43, 15, 19, 16, 16, 25, 32, 18, 14, 10, 0, HA
