@RELATION	'emotions'

@ATTRIBUTE	eyes	NUMERIC
@ATTRIBUTE	eyes2	NUMERIC
@ATTRIBUTE	mouth	NUMERIC
@ATTRIBUTE	s_0	NUMERIC
@ATTRIBUTE	s_1	NUMERIC
@ATTRIBUTE	s_2	NUMERIC
@ATTRIBUTE	s_3	NUMERIC
@ATTRIBUTE	s_4	NUMERIC
@ATTRIBUTE	cpt_0	NUMERIC
@ATTRIBUTE	cpt_1	NUMERIC
@ATTRIBUTE	cpt_2	NUMERIC
@ATTRIBUTE	cpt_3	NUMERIC
@ATTRIBUTE	cpt_4	NUMERIC
@ATTRIBUTE	cpt_5	NUMERIC
@ATTRIBUTE	cpt_6	NUMERIC
@ATTRIBUTE	cpt_7	NUMERIC
@ATTRIBUTE	cpt_8	NUMERIC
@ATTRIBUTE	cpt_9	NUMERIC
@ATTRIBUTE	cpt_10	NUMERIC
@ATTRIBUTE	cpt_11	NUMERIC
@ATTRIBUTE	cpt_12	NUMERIC
@ATTRIBUTE	cpt_13	NUMERIC
@ATTRIBUTE	cpt_14	NUMERIC
@ATTRIBUTE	cpt_15	NUMERIC
@ATTRIBUTE	cpt_16	NUMERIC
@ATTRIBUTE	cpt_17	NUMERIC
@ATTRIBUTE	cpt_18	NUMERIC
@ATTRIBUTE	cpt_19	NUMERIC
@ATTRIBUTE	cpt_20	NUMERIC
@ATTRIBUTE	cpt_21	NUMERIC
@ATTRIBUTE	cpt_22	NUMERIC
@ATTRIBUTE	cpt_23	NUMERIC
@ATTRIBUTE	cpt_24	NUMERIC
@ATTRIBUTE	cpt_25	NUMERIC
@ATTRIBUTE	cpt_26	NUMERIC
@ATTRIBUTE	cpt_27	NUMERIC
@ATTRIBUTE	cpt_28	NUMERIC
@ATTRIBUTE	cpt_29	NUMERIC
@ATTRIBUTE	cpt_30	NUMERIC
@ATTRIBUTE	cpt_31	NUMERIC
@ATTRIBUTE	cpt_32	NUMERIC
@ATTRIBUTE	cpt_33	NUMERIC
@ATTRIBUTE	cpt_34	NUMERIC
@ATTRIBUTE	cpt_35	NUMERIC
@ATTRIBUTE	cpt_36	NUMERIC
@ATTRIBUTE	cpt_37	NUMERIC
@ATTRIBUTE	cpt_38	NUMERIC
@ATTRIBUTE	cpt_39	NUMERIC
@ATTRIBUTE	cpt_40	NUMERIC
@ATTRIBUTE	cpt_41	NUMERIC
@ATTRIBUTE	cpt_42	NUMERIC
@ATTRIBUTE	cpt_43	NUMERIC
@ATTRIBUTE	cpt_44	NUMERIC
@ATTRIBUTE	cpt_45	NUMERIC
@ATTRIBUTE	cpt_46	NUMERIC
@ATTRIBUTE	cpt_47	NUMERIC
@ATTRIBUTE	cpt_48	NUMERIC
@ATTRIBUTE	cpt_49	NUMERIC
@ATTRIBUTE	cpt_50	NUMERIC
@ATTRIBUTE	cpt_51	NUMERIC
@ATTRIBUTE	cpt_52	NUMERIC
@ATTRIBUTE	cpt_53	NUMERIC
@ATTRIBUTE	cpt_54	NUMERIC
@ATTRIBUTE	cpt_55	NUMERIC
@ATTRIBUTE	cpt_56	NUMERIC
@ATTRIBUTE	cpt_57	NUMERIC
@ATTRIBUTE	cpt_58	NUMERIC
@ATTRIBUTE	cpt_59	NUMERIC
@ATTRIBUTE	cpt_60	NUMERIC
@ATTRIBUTE	cpt_61	NUMERIC
@ATTRIBUTE	cpt_62	NUMERIC
@ATTRIBUTE	cpt_63	NUMERIC
@ATTRIBUTE	cpt_64	NUMERIC
@ATTRIBUTE	cpt_65	NUMERIC
@ATTRIBUTE	cpt_66	NUMERIC
@ATTRIBUTE	cpt_67	NUMERIC
@ATTRIBUTE	cpt_68	NUMERIC
@ATTRIBUTE	cpt_69	NUMERIC
@ATTRIBUTE	cpt_70	NUMERIC
@ATTRIBUTE	cpt_71	NUMERIC
@ATTRIBUTE	cpt_72	NUMERIC
@ATTRIBUTE	cpt_73	NUMERIC
@ATTRIBUTE	cpt_74	NUMERIC
@ATTRIBUTE	cpt_75	NUMERIC
@ATTRIBUTE	cpt_76	NUMERIC
@ATTRIBUTE	cpt_77	NUMERIC
@ATTRIBUTE	cpt_78	NUMERIC
@ATTRIBUTE	cpt_79	NUMERIC
@ATTRIBUTE	cpt_80	NUMERIC
@ATTRIBUTE	cpt_81	NUMERIC
@ATTRIBUTE	cpt_82	NUMERIC
@ATTRIBUTE	cpt_83	NUMERIC
@ATTRIBUTE	cpt_84	NUMERIC
@ATTRIBUTE	cpt_85	NUMERIC
@ATTRIBUTE	cpt_86	NUMERIC
@ATTRIBUTE	cpt_87	NUMERIC
@ATTRIBUTE	cpt_88	NUMERIC
@ATTRIBUTE	cpt_89	NUMERIC
@ATTRIBUTE	cpt_90	NUMERIC
@ATTRIBUTE	cpt_91	NUMERIC
@ATTRIBUTE	cpt_92	NUMERIC
@ATTRIBUTE	cpt_93	NUMERIC
@ATTRIBUTE	cpt_94	NUMERIC
@ATTRIBUTE	cpt_95	NUMERIC
@ATTRIBUTE	cpt_96	NUMERIC
@ATTRIBUTE	cpt_97	NUMERIC
@ATTRIBUTE	cpt_98	NUMERIC
@ATTRIBUTE	cpt_99	NUMERIC
@ATTRIBUTE	emotion	{AN,DI,FE,HA,NE,SA,SU}

@DATA
0, 0, 0, 0, 0, 0, 0, 0, 44, 13, 20, 34, 43, 40, 47, 37, 13, 23, 37, 16, 22, 14, 6, 8, 12, 27, 19, 30, 40, 19, 46, 56, 27, 7, 39, 41, 45, 48, 43, 34, 32, 55, 38, 8, 48, 54, 22, 45, 45, 9, 67, 78, 34, 21, 56, 81, 46, 48, 30, 9, 0, 1, 44, 29, 1, 2, 5, 58, 27, 18, 11, 2, 63, 21, 22, 5, 8, 48, 10, 15, 13, 11, 50, 44, 27, 3, 17, 24, 21, 33, 6, 28, 36, 36, 25, 12, 27, 7, 24, 27, 22, 12, 34, 32, 39, 13, 27, 8, SU
0, 0, 0, 0, 0, 0, 0, 0, 42, 19, 14, 21, 46, 51, 27, 33, 19, 25, 39, 14, 16, 34, 4, 5, 14, 23, 20, 33, 29, 29, 35, 39, 36, 4, 35, 39, 45, 45, 31, 18, 42, 59, 39, 7, 45, 57, 20, 50, 32, 10, 56, 77, 39, 21, 49, 75, 47, 52, 32, 10, 1, 1, 41, 26, 2, 0, 2, 56, 24, 6, 9, 3, 62, 23, 27, 0, 2, 50, 13, 5, 13, 12, 50, 41, 27, 6, 19, 19, 20, 19, 8, 12, 32, 33, 27, 10, 27, 6, 23, 32, 2, 23, 46, 49, 35, 13, 22, 5, SU
0, 0, 2, 0, 0, 0, 0, 0, 1, 9, 17, 21, 27, 31, 11, 24, 16, 11, 3, 5, 22, 11, 12, 9, 4, 6, 37, 10, 7, 5, 36, 64, 18, 39, 42, 54, 26, 34, 7, 8, 18, 29, 57, 14, 27, 15, 15, 41, 8, 13, 51, 66, 52, 9, 48, 54, 19, 42, 26, 3, 18, 10, 49, 7, 10, 20, 0, 42, 15, 6, 1, 46, 42, 39, 51, 7, 1, 30, 0, 14, 2, 6, 44, 41, 16, 20, 8, 18, 0, 10, 0, 30, 84, 72, 62, 7, 30, 2, 0, 1, 3, 0, 9, 18, 0, 34, 12, 6, DI
0, 0, 1, 0, 0, 0, 0, 0, 4, 9, 20, 25, 27, 24, 15, 23, 8, 13, 6, 9, 23, 11, 14, 14, 0, 5, 35, 19, 2, 3, 23, 40, 15, 23, 36, 51, 24, 37, 8, 7, 38, 42, 58, 17, 29, 14, 15, 41, 6, 5, 42, 58, 53, 10, 59, 55, 23, 39, 20, 4, 15, 13, 56, 6, 11, 22, 0, 41, 2, 20, 0, 33, 49, 20, 54, 16, 0, 33, 1, 14, 1, 9, 38, 44, 13, 18, 2, 26, 0, 5, 0, 21, 72, 88, 72, 7, 14, 15, 0, 0, 1, 2, 15, 12, 1, 8, 42, 7, DI
0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 15, 39, 44, 40, 30, 21, 20, 17, 11, 16, 23, 20, 8, 11, 11, 14, 41, 14, 14, 10, 48, 75, 34, 36, 54, 60, 27, 39, 17, 16, 15, 7, 39, 17, 16, 27, 13, 45, 17, 8, 63, 77, 45, 21, 59, 54, 18, 47, 24, 3, 17, 17, 55, 10, 4, 17, 6, 44, 23, 8, 9, 24, 65, 19, 61, 4, 2, 31, 3, 18, 6, 10, 27, 33, 8, 14, 16, 17, 0, 21, 5, 30, 70, 55, 68, 6, 32, 7, 0, 14, 19, 11, 43, 38, 34, 33, 32, 10, FE
0, 0, 1, 0, 1, 0, 0, 1, 15, 17, 13, 37, 40, 34, 27, 26, 19, 18, 18, 17, 19, 24, 24, 23, 8, 10, 37, 19, 9, 14, 44, 66, 23, 40, 60, 63, 28, 34, 13, 9, 13, 19, 54, 2, 19, 15, 11, 42, 20, 3, 54, 75, 44, 20, 61, 63, 30, 46, 23, 4, 20, 23, 55, 21, 8, 27, 10, 39, 22, 17, 12, 17, 57, 17, 56, 5, 10, 36, 5, 16, 8, 13, 42, 36, 18, 18, 14, 21, 0, 17, 4, 17, 66, 63, 64, 6, 30, 5, 3, 14, 9, 6, 35, 42, 19, 26, 22, 13, FE
0, 0, 1, 0, 0, 0, 0, 1, 7, 6, 13, 28, 36, 38, 20, 13, 13, 13, 9, 11, 14, 21, 10, 9, 8, 1, 36, 13, 10, 15, 56, 73, 24, 33, 57, 57, 32, 30, 10, 8, 17, 11, 51, 11, 19, 36, 18, 39, 8, 10, 53, 63, 55, 10, 56, 39, 7, 43, 6, 0, 15, 10, 56, 11, 3, 24, 0, 37, 12, 1, 0, 32, 59, 36, 64, 0, 0, 29, 1, 15, 1, 4, 25, 21, 4, 3, 7, 24, 0, 15, 0, 14, 73, 77, 62, 7, 28, 6, 0, 10, 5, 3, 32, 36, 11, 27, 32, 19, FE
0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 19, 28, 19, 22, 12, 29, 24, 12, 5, 5, 23, 4, 10, 7, 2, 17, 47, 7, 10, 13, 60, 57, 18, 23, 61, 55, 28, 35, 11, 16, 6, 12, 38, 11, 11, 34, 17, 43, 10, 12, 70, 63, 46, 20, 55, 47, 18, 51, 26, 13, 12, 13, 55, 12, 7, 15, 9, 38, 34, 10, 4, 38, 40, 33, 52, 22, 6, 32, 10, 12, 18, 19, 31, 33, 21, 48, 8, 21, 0, 9, 20, 68, 79, 89, 67, 14, 25, 6, 0, 1, 15, 9, 15, 12, 6, 26, 15, 7, HA
0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 18, 32, 24, 22, 13, 33, 22, 13, 3, 1, 19, 14, 15, 15, 3, 21, 42, 19, 5, 13, 57, 67, 15, 30, 62, 57, 32, 42, 9, 15, 9, 12, 32, 7, 19, 34, 23, 35, 11, 11, 71, 66, 42, 17, 58, 58, 19, 47, 27, 11, 11, 16, 52, 17, 10, 14, 7, 44, 33, 6, 6, 39, 48, 29, 56, 29, 9, 29, 10, 14, 22, 20, 31, 44, 21, 51, 12, 17, 1, 12, 21, 67, 81, 84, 77, 25, 21, 17, 0, 3, 20, 9, 19, 24, 6, 20, 20, 5, HA
0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 19, 24, 26, 21, 10, 31, 23, 8, 2, 13, 9, 14, 18, 6, 7, 19, 35, 16, 11, 15, 61, 63, 17, 27, 61, 58, 32, 38, 8, 14, 8, 12, 41, 10, 9, 29, 23, 35, 11, 16, 74, 69, 41, 12, 52, 53, 24, 46, 18, 6, 11, 10, 62, 17, 5, 10, 8, 38, 32, 10, 11, 37, 43, 30, 60, 25, 8, 34, 10, 11, 14, 15, 42, 43, 22, 51, 10, 23, 0, 10, 20, 65, 71, 77, 80, 37, 18, 9, 0, 4, 21, 3, 32, 31, 7, 11, 28, 10, HA
0, 0, 0, 0, 0, 0, 0, 0, 22, 14, 12, 24, 27, 35, 18, 20, 23, 13, 7, 5, 3, 9, 19, 15, 2, 6, 39, 13, 14, 10, 46, 61, 36, 18, 62, 55, 32, 41, 15, 7, 21, 28, 20, 17, 18, 49, 14, 36, 25, 1, 48, 57, 54, 20, 52, 54, 18, 40, 30, 5, 8, 5, 56, 26, 5, 15, 0, 42, 8, 20, 10, 24, 63, 43, 50, 1, 4, 41, 2, 20, 7, 8, 15, 19, 7, 6, 10, 31, 1, 13, 2, 17, 88, 89, 57, 8, 23, 10, 2, 0, 18, 5, 5, 16, 4, 27, 32, 2, NE
0, 0, 2, 0, 1, 0, 0, 1, 7, 5, 2, 17, 21, 30, 11, 13, 19, 12, 6, 0, 4, 7, 9, 2, 6, 5, 28, 18, 7, 19, 45, 66, 30, 17, 59, 59, 34, 40, 10, 0, 26, 31, 23, 0, 28, 42, 16, 40, 13, 5, 36, 52, 60, 16, 45, 41, 10, 38, 26, 0, 3, 0, 50, 27, 8, 3, 2, 34, 6, 15, 1, 28, 65, 38, 53, 0, 1, 37, 0, 14, 0, 3, 10, 21, 1, 0, 2, 22, 0, 8, 0, 16, 86, 87, 53, 3, 21, 3, 0, 1, 14, 2, 1, 13, 2, 21, 32, 0, NE
0, 0, 1, 0, 1, 0, 0, 0, 10, 5, 5, 23, 21, 32, 21, 14, 12, 4, 6, 2, 5, 7, 6, 7, 3, 2, 27, 17, 9, 11, 46, 62, 35, 12, 54, 56, 34, 40, 14, 3, 25, 33, 21, 9, 18, 42, 15, 36, 10, 1, 37, 49, 51, 18, 47, 46, 11, 37, 28, 0, 9, 0, 47, 18, 6, 0, 1, 40, 2, 19, 1, 22, 63, 41, 57, 0, 1, 34, 0, 20, 0, 1, 6, 14, 2, 2, 3, 21, 0, 9, 1, 15, 83, 88, 52, 0, 24, 0, 0, 1, 13, 4, 4, 12, 2, 25, 28, 0, NE
0, 0, 1, 0, 0, 0, 0, 0, 3, 5, 15, 33, 27, 30, 16, 21, 9, 12, 4, 3, 4, 19, 1, 3, 5, 4, 34, 9, 2, 3, 44, 79, 31, 35, 58, 64, 28, 29, 8, 9, 6, 11, 48, 7, 16, 23, 13, 40, 17, 5, 54, 64, 48, 11, 50, 54, 17, 45, 22, 0, 14, 14, 54, 6, 7, 26, 2, 42, 10, 12, 2, 26, 57, 20, 63, 1, 2, 33, 1, 13, 2, 4, 32, 28, 11, 19, 3, 30, 0, 10, 0, 22, 60, 77, 48, 11, 16, 3, 0, 1, 8, 5, 10, 9, 3, 27, 21, 7, SA
0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 22, 21, 27, 37, 14, 18, 18, 6, 2, 3, 2, 21, 3, 10, 1, 5, 36, 15, 5, 12, 44, 70, 29, 25, 54, 55, 29, 34, 16, 3, 14, 12, 43, 8, 17, 29, 15, 36, 11, 5, 50, 61, 49, 17, 47, 46, 18, 40, 19, 0, 15, 15, 52, 9, 7, 27, 3, 40, 15, 13, 4, 32, 55, 34, 68, 2, 0, 33, 0, 12, 1, 4, 21, 22, 7, 15, 10, 21, 0, 9, 0, 27, 70, 87, 48, 5, 23, 1, 0, 3, 6, 5, 5, 11, 3, 35, 18, 2, SA
0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 18, 25, 31, 34, 18, 21, 14, 6, 2, 5, 16, 11, 3, 9, 7, 5, 37, 9, 8, 4, 47, 82, 24, 37, 58, 58, 28, 35, 5, 13, 7, 5, 50, 10, 10, 16, 14, 35, 6, 11, 69, 77, 56, 14, 55, 65, 26, 39, 8, 2, 18, 10, 53, 11, 10, 25, 7, 44, 25, 1, 2, 37, 36, 26, 47, 0, 1, 35, 5, 12, 4, 16, 44, 39, 30, 20, 2, 24, 0, 3, 0, 48, 44, 44, 49, 8, 29, 2, 0, 2, 4, 4, 22, 28, 6, 23, 18, 0, SA
0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 14, 39, 30, 43, 16, 24, 27, 16, 19, 13, 21, 30, 18, 18, 4, 16, 43, 12, 10, 15, 51, 61, 32, 12, 57, 54, 31, 44, 18, 6, 15, 24, 26, 7, 25, 51, 24, 45, 22, 3, 50, 72, 44, 22, 47, 48, 11, 49, 23, 15, 3, 15, 55, 26, 5, 6, 4, 44, 10, 21, 6, 4, 73, 36, 61, 6, 9, 29, 2, 14, 10, 10, 16, 17, 6, 11, 14, 21, 1, 11, 5, 9, 45, 56, 70, 8, 26, 6, 0, 0, 10, 4, 41, 47, 36, 9, 44, 29, SU
0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 12, 23, 33, 35, 9, 20, 29, 13, 8, 14, 5, 6, 20, 2, 4, 3, 47, 8, 24, 20, 50, 65, 21, 25, 58, 54, 33, 38, 18, 1, 21, 16, 19, 4, 24, 42, 10, 43, 17, 7, 64, 71, 56, 7, 51, 40, 14, 33, 17, 0, 1, 6, 58, 14, 2, 4, 0, 38, 19, 0, 1, 16, 58, 38, 44, 0, 2, 34, 4, 7, 0, 6, 13, 8, 9, 0, 1, 19, 0, 8, 0, 7, 31, 46, 35, 1, 20, 5, 0, 4, 0, 13, 33, 13, 40, 1, 21, 3, SU
0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 14, 27, 31, 39, 13, 19, 31, 16, 12, 6, 14, 6, 8, 7, 0, 8, 41, 19, 4, 13, 53, 64, 22, 17, 54, 51, 29, 47, 12, 2, 20, 23, 23, 3, 27, 52, 18, 35, 16, 5, 56, 59, 53, 9, 48, 38, 4, 37, 21, 0, 2, 1, 54, 9, 4, 5, 1, 41, 17, 13, 0, 7, 69, 41, 55, 2, 2, 31, 0, 6, 1, 5, 11, 10, 3, 1, 1, 16, 0, 9, 2, 16, 37, 58, 50, 2, 31, 0, 0, 0, 7, 3, 42, 20, 35, 7, 36, 6, SU
0, 0, 0, 0, 0, 0, 0, 0, 25, 33, 6, 14, 35, 8, 22, 49, 38, 21, 36, 12, 4, 8, 19, 17, 18, 32, 29, 23, 35, 19, 6, 39, 22, 24, 62, 51, 35, 45, 29, 34, 47, 62, 41, 16, 35, 27, 28, 28, 34, 17, 46, 61, 50, 12, 38, 38, 35, 8, 31, 3, 12, 9, 35, 27, 20, 8, 2, 7, 22, 21, 6, 48, 50, 52, 58, 3, 5, 29, 32, 20, 4, 11, 16, 12, 6, 2, 7, 31, 21, 35, 2, 18, 36, 46, 35, 3, 11, 42, 15, 41, 10, 8, 16, 23, 11, 8, 17, 44, DI
0, 0, 0, 0, 0, 0, 0, 0, 27, 22, 8, 11, 32, 14, 26, 35, 34, 25, 34, 17, 1, 9, 15, 9, 19, 35, 17, 36, 41, 15, 2, 30, 21, 22, 54, 48, 36, 38, 28, 32, 50, 60, 48, 11, 37, 27, 28, 43, 39, 16, 48, 74, 51, 12, 40, 36, 34, 10, 37, 6, 6, 7, 42, 17, 28, 8, 0, 14, 26, 17, 8, 41, 54, 46, 66, 0, 9, 36, 37, 13, 1, 11, 13, 15, 18, 3, 9, 33, 27, 24, 5, 11, 30, 54, 35, 2, 4, 50, 24, 37, 7, 17, 14, 26, 13, 13, 20, 43, DI
0, 0, 0, 0, 0, 0, 0, 0, 8, 53, 24, 17, 29, 25, 29, 31, 37, 34, 30, 24, 3, 10, 20, 11, 10, 46, 29, 28, 41, 31, 34, 60, 20, 4, 54, 68, 50, 30, 30, 27, 20, 25, 38, 11, 16, 20, 18, 48, 42, 19, 48, 73, 44, 9, 52, 71, 33, 38, 25, 21, 8, 12, 43, 27, 15, 11, 14, 40, 30, 29, 3, 47, 53, 49, 62, 6, 7, 44, 27, 30, 3, 9, 9, 11, 12, 10, 4, 50, 20, 39, 4, 23, 35, 59, 62, 4, 11, 53, 8, 33, 31, 1, 36, 38, 24, 5, 47, 39, FE
0, 0, 0, 0, 0, 0, 0, 0, 12, 57, 17, 6, 30, 24, 14, 28, 39, 8, 38, 20, 0, 3, 17, 1, 18, 28, 27, 16, 41, 25, 36, 74, 22, 7, 60, 57, 40, 17, 31, 38, 28, 24, 37, 3, 18, 31, 22, 30, 40, 20, 53, 69, 48, 10, 48, 64, 30, 27, 46, 3, 0, 7, 32, 25, 8, 6, 11, 39, 28, 19, 2, 44, 52, 50, 62, 5, 4, 30, 37, 28, 2, 9, 3, 10, 12, 11, 4, 39, 32, 44, 0, 26, 39, 60, 63, 4, 1, 38, 11, 37, 23, 0, 30, 41, 29, 4, 33, 16, FE
0, 0, 0, 0, 0, 0, 0, 0, 13, 44, 8, 6, 39, 28, 18, 25, 41, 25, 40, 18, 1, 17, 10, 0, 24, 21, 24, 41, 38, 26, 43, 64, 19, 7, 55, 64, 51, 31, 29, 29, 26, 34, 33, 9, 20, 38, 18, 38, 23, 18, 37, 61, 49, 13, 40, 49, 34, 36, 17, 14, 4, 10, 43, 33, 19, 7, 4, 39, 26, 24, 0, 41, 42, 46, 54, 7, 4, 39, 23, 19, 0, 9, 3, 13, 18, 9, 4, 46, 15, 33, 2, 19, 29, 57, 48, 4, 2, 49, 2, 27, 24, 1, 22, 36, 21, 2, 39, 40, FE
0, 0, 0, 0, 0, 0, 0, 0, 36, 35, 13, 11, 28, 30, 21, 38, 44, 28, 41, 25, 4, 11, 5, 14, 0, 53, 32, 29, 38, 32, 37, 55, 10, 2, 26, 57, 40, 42, 35, 27, 31, 33, 25, 2, 14, 17, 45, 43, 42, 7, 45, 72, 40, 15, 40, 75, 38, 33, 45, 3, 5, 7, 46, 18, 18, 9, 3, 30, 38, 6, 2, 51, 49, 27, 57, 26, 9, 39, 34, 24, 16, 28, 18, 26, 17, 29, 16, 42, 27, 38, 26, 57, 62, 73, 78, 23, 29, 42, 9, 35, 19, 4, 53, 55, 30, 3, 51, 27, HA
0, 0, 0, 0, 0, 0, 0, 0, 33, 34, 6, 3, 30, 22, 16, 26, 32, 20, 46, 10, 0, 2, 5, 6, 5, 31, 17, 29, 34, 26, 46, 61, 12, 7, 40, 68, 50, 38, 38, 27, 26, 30, 13, 10, 15, 32, 21, 36, 37, 3, 44, 63, 43, 17, 42, 59, 25, 36, 28, 3, 4, 5, 39, 15, 28, 5, 8, 27, 31, 3, 1, 56, 51, 43, 44, 21, 6, 34, 20, 19, 7, 27, 13, 22, 34, 28, 15, 47, 31, 35, 9, 44, 49, 63, 57, 20, 29, 44, 4, 38, 13, 2, 43, 43, 20, 5, 52, 34, HA
0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 12, 13, 30, 39, 21, 29, 33, 15, 50, 12, 0, 12, 4, 14, 3, 35, 30, 25, 47, 19, 45, 61, 17, 0, 33, 67, 46, 34, 50, 12, 24, 36, 19, 5, 12, 29, 19, 31, 46, 4, 44, 72, 47, 10, 40, 68, 47, 39, 57, 1, 4, 9, 41, 22, 11, 12, 7, 25, 47, 7, 3, 30, 56, 38, 54, 16, 11, 41, 39, 15, 6, 18, 10, 9, 11, 25, 19, 43, 45, 28, 11, 46, 52, 69, 70, 31, 33, 43, 17, 31, 29, 3, 41, 49, 29, 8, 48, 31, HA
0, 0, 0, 0, 0, 0, 0, 0, 32, 31, 0, 4, 12, 33, 11, 22, 22, 23, 48, 11, 0, 0, 1, 3, 0, 21, 11, 44, 32, 32, 44, 63, 22, 0, 24, 65, 56, 46, 44, 7, 24, 35, 7, 0, 13, 30, 9, 23, 23, 2, 28, 66, 37, 12, 41, 64, 44, 26, 24, 0, 3, 6, 31, 19, 7, 1, 11, 20, 21, 6, 0, 22, 54, 25, 44, 3, 11, 37, 34, 16, 1, 2, 31, 36, 25, 0, 2, 47, 37, 30, 0, 13, 43, 55, 44, 8, 8, 45, 19, 39, 7, 0, 11, 28, 1, 2, 37, 28, NE
0, 0, 0, 0, 0, 0, 0, 0, 39, 33, 4, 9, 28, 40, 17, 33, 39, 24, 38, 16, 2, 7, 3, 12, 1, 34, 23, 35, 36, 36, 45, 56, 15, 2, 34, 67, 41, 38, 43, 13, 21, 24, 11, 3, 11, 24, 18, 37, 33, 8, 45, 68, 41, 12, 50, 67, 35, 38, 30, 1, 5, 4, 37, 21, 6, 6, 5, 25, 38, 14, 6, 31, 42, 30, 37, 6, 4, 42, 36, 23, 1, 6, 33, 42, 20, 3, 4, 45, 41, 38, 0, 20, 46, 54, 39, 4, 16, 38, 11, 49, 16, 0, 22, 29, 7, 7, 50, 31, NE
0, 0, 0, 0, 0, 0, 0, 0, 47, 29, 0, 6, 11, 31, 13, 23, 28, 19, 37, 9, 1, 1, 0, 5, 0, 25, 11, 42, 38, 30, 46, 62, 17, 0, 30, 63, 50, 44, 42, 7, 32, 42, 10, 10, 6, 35, 13, 32, 38, 4, 23, 62, 40, 12, 37, 54, 37, 35, 21, 0, 6, 4, 27, 13, 8, 5, 3, 21, 24, 10, 1, 28, 59, 37, 48, 4, 4, 43, 27, 18, 0, 0, 18, 27, 12, 2, 3, 51, 28, 25, 0, 15, 46, 47, 43, 1, 18, 35, 7, 51, 13, 0, 16, 29, 2, 0, 54, 30, NE
0, 0, 0, 0, 0, 0, 0, 0, 32, 38, 5, 8, 26, 33, 21, 37, 36, 15, 33, 18, 3, 15, 7, 15, 4, 47, 21, 36, 26, 23, 35, 76, 23, 2, 33, 57, 19, 32, 25, 21, 23, 20, 15, 14, 9, 21, 42, 34, 26, 3, 51, 79, 45, 10, 39, 77, 43, 17, 29, 2, 7, 7, 35, 12, 13, 9, 3, 23, 25, 15, 4, 35, 50, 26, 53, 2, 8, 31, 25, 13, 2, 4, 29, 36, 22, 6, 4, 43, 20, 23, 0, 11, 42, 46, 38, 2, 4, 42, 15, 41, 12, 0, 15, 24, 15, 12, 35, 22, SA
0, 0, 0, 0, 0, 0, 0, 0, 38, 41, 3, 8, 34, 36, 21, 34, 38, 28, 45, 22, 8, 15, 16, 18, 5, 42, 24, 46, 38, 26, 25, 66, 25, 5, 44, 52, 18, 37, 32, 24, 32, 24, 19, 7, 13, 28, 50, 30, 37, 6, 58, 79, 35, 10, 45, 84, 32, 27, 40, 3, 9, 7, 38, 24, 10, 10, 3, 26, 35, 15, 5, 42, 36, 28, 50, 3, 8, 38, 27, 16, 3, 13, 32, 42, 18, 4, 4, 42, 29, 27, 2, 9, 53, 58, 37, 5, 6, 46, 14, 42, 10, 1, 19, 27, 12, 7, 42, 31, SA
0, 0, 0, 0, 0, 0, 0, 0, 49, 30, 12, 15, 29, 37, 23, 35, 43, 33, 44, 17, 5, 13, 6, 22, 5, 48, 28, 30, 47, 16, 20, 65, 29, 10, 30, 40, 20, 41, 43, 15, 36, 27, 21, 6, 23, 43, 53, 40, 52, 5, 50, 74, 31, 13, 40, 69, 35, 34, 52, 3, 8, 5, 30, 13, 7, 3, 4, 30, 35, 7, 1, 39, 40, 23, 53, 4, 6, 46, 39, 11, 2, 11, 28, 34, 16, 4, 4, 50, 41, 30, 1, 15, 50, 43, 44, 2, 25, 35, 14, 30, 6, 1, 15, 24, 20, 5, 49, 30, SA
0, 0, 0, 0, 0, 0, 0, 0, 44, 24, 7, 11, 38, 34, 15, 24, 38, 17, 45, 9, 3, 9, 20, 6, 11, 41, 13, 29, 39, 28, 26, 68, 14, 0, 54, 56, 27, 33, 34, 15, 40, 23, 21, 7, 9, 30, 37, 22, 37, 6, 64, 89, 39, 13, 40, 70, 41, 1, 35, 0, 7, 5, 39, 10, 8, 10, 1, 6, 27, 5, 3, 33, 38, 10, 66, 6, 7, 30, 30, 28, 0, 13, 39, 42, 16, 12, 7, 23, 30, 41, 0, 11, 34, 38, 57, 1, 1, 32, 17, 30, 19, 0, 2, 23, 5, 2, 14, 38, SA
